ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
006345.OF,景顺长城集英成长两年,景顺长城基金,混合型,20190416,1.5,0.25,中证800指数收益率*50%+中证综合债券指数收益率*30%+恒生指数收益率*20%(经汇率调整后),混合型,O,刘彦春,45.81,20220930,,,,,,,,12.14%,88.43%,-21.36%,-14.33%,42.35%
007047.OF,长城核心优势,长城基金,混合型,20190416,1.5,0.25,中证800指数收益率*60%+中债综合财富指数收益率*30%+中证港股通综合指数收益率(使用估值汇率折算)*10%,混合型,O,杨建华 林皓,1.49,20220930,,,,,,,,12.17%,106.22%,-8.64%,-32.76%,42.08%
006977.OF,农银汇理海棠三年定开,农银汇理基金,混合型,20190416,1.5,0.25,沪深300指数收益率*65%+中证全债指数收益率*35%,混合型,O,谷超,1.4,20220930,,,,,,,,17.03%,137.53%,46.53%,-16.91%,238.45%
006756.OF,国泰中证生物医药ETF联接A,国泰基金,股票型,20190416,0.5,0.1,中证生物医药指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,梁杏 黄岳,2.42,20220930,,,,,,,,18.77%,54.18%,-14.96%,-22.53%,20.64%
006757.OF,国泰中证生物医药ETF联接C,国泰基金,股票型,20190416,0.5,0.1,中证生物医药指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,梁杏 黄岳,6.4,20220930,,,,,,,,18.08%,53.72%,-15.21%,-22.77%,18.86%
006992.OF,嘉合锦创优势精选,嘉合基金,混合型,20190416,1.5,0.1,沪深300指数收益率*80%+中债综合全价指数收益率*20%,混合型,O,杨彦喆,0.08,20220930,,,,,,,,12.97%,47.61%,4.22%,-13.13%,50.98%
006810.OF,泰康港股通中证香港银行C,泰康基金,股票型,20190416,0.5,0.1,中证香港银行投资指数收益率(使用估值汇率折算)*95%+金融机构人民币活期存款利率(税后)*5%,被动指数型,O,刘伟,0.73,20220930,,,,,,,,-0.42%,-17.74%,3.87%,4.77%,-10.86%
006809.OF,泰康港股通中证香港银行A,泰康基金,股票型,20190416,0.5,0.1,中证香港银行投资指数收益率(使用估值汇率折算)*95%+金融机构人民币活期存款利率(税后)*5%,被动指数型,O,刘伟,0.69,20220930,,,,,,,,-0.14%,-17.42%,4.28%,5.21%,-9.53%
007154.OF,汇添富中证银行ETF联接C,汇添富基金,股票型,20190415,0.5,0.1,中证银行指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,乐无穹,2.3,20220930,,,,,,,,6.79%,-1.35%,-1.18%,-4.75%,-0.84%
007153.OF,汇添富中证银行ETF联接A,汇添富基金,股票型,20190415,0.5,0.1,中证银行指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,乐无穹,1.76,20220930,,,,,,,,6.79%,-1.25%,-1.08%,-4.66%,-0.54%
006370.OF,国富大中华精选美元,国海富兰克林基金,混合型,20190415,1.5,0.27,MSCI金龙净总收益指数(MSCI Golden Dragon Net Total Return Index)*60%+同期人民币一年期定期存款利率(税后)*40%,混合型,O,徐成,2.79,20220930,,,,,,,,8.27%,74.41%,0.23%,-28.67%,35.02%
006792.OF,鹏华香港美国互联网美元现汇,鹏华基金,股票型,20190415,1.5,0.3,中证海外中国互联网指数(人民币计价)*95%+人民币活期存款利率(税后)*5%,股票型,O,尤柏年 李悦,0.17,20220930,,,,,,,,3.06%,57.49%,-9.46%,-31.07%,1.30%
007193.OF,恒越核心精选C,恒越基金,混合型,20190410,1.5,0.1,沪深300指数收益率*55%+中债总全价指数收益率*25%+中证香港100指数收益率*20%,混合型,O,高楠,20.19,20220930,,,,,,,,-1.39%,92.69%,31.37%,-30.32%,73.95%
007192.OF,恒越研究精选C,恒越基金,混合型,20190410,1.5,0.1,沪深300指数收益率*55%+中债总全价指数收益率*25%+中证香港100指数收益率*20%,混合型,O,高楠,3.73,20220930,,,,,,,,-1.06%,85.28%,34.27%,-30.52%,71.03%
007233.OF,金鹰鑫益E,金鹰基金,混合型,20190410,0.7,0.1,沪深300指数收益率*50%+中证全债指数收益率*50%,灵活配置型,O,孙倩倩 林龙军,2.6,20220930,,,,,,,,3.25%,10.85%,9.26%,-2.99%,21.32%
006787.OF,泰康中证港股通大消费主题C,泰康基金,股票型,20190409,0.5,0.1,中证港股通大消费主题指数收益率(使用估值汇率折算)*95%+金融机构人民币活期存款利率(税后)*5%,被动指数型,O,刘伟,0.81,20220930,,,,,,,,3.65%,47.95%,-16.97%,-13.28%,10.41%
006786.OF,泰康中证港股通大消费主题A,泰康基金,股票型,20190409,0.5,0.1,中证港股通大消费主题指数收益率(使用估值汇率折算)*95%+金融机构人民币活期存款利率(税后)*5%,被动指数型,O,刘伟,0.45,20220930,,,,,,,,3.96%,48.54%,-16.64%,-12.94%,12.06%
006775.OF,前海开源优质成长,前海开源基金,混合型,20190409,1.5,0.25,MSCI中国A股指数收益率*70%+银行活期存款利率(税后)*30%,混合型,O,邱杰,2.48,20220930,,,,,,,,11.71%,16.28%,0.01%,-20.07%,3.84%
006620.OF,华夏养老2045三年A,华夏基金,混合型,20190409,0.9,0.2,沪深300指数收益率*50%+上证国债指数收益率*50%,混合型,O,许利明,9.41,20220930,,,,,,,,10.76%,50.38%,6.61%,-16.21%,48.78%
006621.OF,华夏养老2045三年C,华夏基金,混合型,20190409,0.9,0.2,沪深300指数收益率*50%+上证国债指数收益率*50%,混合型,O,许利明,0.79,20220930,,,,,,,,10.43%,49.80%,6.18%,-16.55%,46.58%
006969.OF,圆信永丰高端制造,圆信永丰基金,混合型,20190404,1.5,0.25,中证高端制造主题指数收益率*70%+上证国债指数收益率*30%,混合型,O,党伟 胡春霞,0.91,20220930,,,,,,,,22.86%,70.79%,19.71%,-21.91%,96.14%
007130.OF,中庚小盘价值,中庚基金,股票型,20190403,1.5,0.2,中证1000指数收益率*90%+上证国债指数收益率*10%,股票型,O,丘栋荣,76.15,20221231,,,,,,,,2.17%,37.44%,65.15%,-3.15%,124.60%
006604.OF,嘉实消费精选A,嘉实基金,股票型,20190403,1.5,0.25,中证内地消费主题指数收益率*80%+中债综合财富指数收益率*20%,股票型,O,吴越,22.3,20220930,,,,,,,,13.34%,98.56%,-0.63%,-14.82%,90.50%
006976.OF,鹏华核心优势,鹏华基金,混合型,20190403,1.5,0.25,沪深300指数收益率*70%+中证综合债指数收益率*30%,混合型,O,黄奕松,4.55,20220930,,,,,,,,28.00%,54.99%,19.60%,-13.32%,105.68%
006605.OF,嘉实消费精选C,嘉实基金,股票型,20190403,1.5,0.25,中证内地消费主题指数收益率*80%+中债综合财富指数收益率*20%,股票型,O,吴越,16.47,20220930,,,,,,,,12.73%,97.60%,-1.12%,-15.24%,86.69%
007191.OF,富国中证价值ETF联接C,富国基金,股票型,20190402,0.6,0.1,中证国信价值指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,曹璐迪,0.21,20220930,,,,,,,,-4.48%,24.68%,24.40%,-10.11%,33.18%
006881.OF,华宝大健康,华宝基金,混合型,20190329,1.5,0.25,中证医药卫生指数收益率*55%+上证国债指数收益率*30%+恒生医疗保健指数收益率*15%,混合型,O,张金涛,0.76,20220930,,,,,,,,18.77%,78.53%,4.72%,-26.23%,63.81%
006005.OF,诺安鼎利A,诺安基金,混合型,20190328,1,0.25,中证综合债指数收益率*80%+沪深300指数收益率*20%,混合型,O,张立 曲泉儒,0.02,20220930,,,,,,,,7.58%,8.80%,5.08%,-1.26%,21.45%
006006.OF,诺安鼎利C,诺安基金,混合型,20190328,1,0.25,中证综合债指数收益率*80%+沪深300指数收益率*20%,混合型,O,张立 曲泉儒,0.13,20220930,,,,,,,,6.89%,8.17%,4.45%,-1.85%,18.53%
006887.OF,诺德新生活A,诺德基金,混合型,20190328,1.5,0.25,沪深300指数收益率*60%+中国债券总指数收益率*40%,混合型,O,周建胜 潘永昌,0.26,20220930,,,,,,,,10.32%,29.26%,-8.44%,-30.91%,-9.79%
006888.OF,诺德新生活C,诺德基金,混合型,20190328,1.5,0.25,沪深300指数收益率*60%+中国债券总指数收益率*40%,混合型,O,周建胜 潘永昌,0,20211231,,,,,,,,10.32%,29.26%,-8.44%,-30.91%,-9.79%
006886.OF,工银养老2050五年A,工银瑞信基金,混合型,20190328,0.9,0.2,中证800指数收益率*70%+中债新综合(财富)指数收益率*30%,混合型,O,周崟,2.08,20220930,,,,,,,,9.36%,41.93%,-0.60%,-17.19%,27.76%
007013.OF,湘财长顺C,湘财基金,混合型,20190328,1.5,0.25,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,徐亦达 程涛 车广路,1.29,20220930,,,,,,,,13.49%,63.03%,24.08%,-25.64%,70.70%
007012.OF,湘财长顺A,湘财基金,混合型,20190328,1.5,0.25,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,徐亦达 程涛 车广路,3.12,20220930,,,,,,,,14.10%,64.12%,24.67%,-25.27%,74.46%
006477.OF,中邮沪港深精选,中邮基金,混合型,20190328,1.5,0.25,恒生指数收益率*80%+沪深300指数收益率*10%+中证全债指数收益率*10%,混合型,O,武志骁 陈鸿平,0.06,20220930,,,,,,,,5.96%,7.45%,-9.24%,-14.62%,-11.78%
006952.OF,中银景元回报,中银基金,混合型,20190326,1,0.2,中债综合财富(总值)指数收益率*60%+沪深300全收益指数收益率*30%+恒生指数收益率*10%,混合型,O,涂海强,2.19,20220930,,,,,,,,4.62%,22.10%,7.48%,-7.90%,26.45%
006533.OF,易方达科融,易方达基金,混合型,20190326,1.5,0.25,中证500指数收益率*60%+中证港股通综合指数收益率*20%+中债总指数收益率*20%,混合型,O,刘健维,24.01,20220930,,,,,,,,21.10%,72.44%,58.03%,-21.76%,158.18%
006751.OF,富国互联科技A,富国基金,股票型,20190326,1.5,0.25,中证互联网指数收益率*80%+中证全债指数收益率*20%,股票型,O,许炎,30.31,20220930,,,,,,,,42.10%,84.98%,12.94%,-23.14%,128.16%
006891.OF,华夏养老2050五年A,华夏基金,混合型,20190326,0.9,0.2,沪深300指数收益率*70%+上证国债指数收益率*30%,混合型,O,李晓易,2.21,20220930,,,,,,,,15.56%,36.27%,8.14%,-21.93%,32.95%
006656.OF,方正富邦中证500ETF联接A,方正富邦基金,股票型,20190326,0.5,0.1,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,于润泽,0.03,20220930,,,,,,,,0.68%,21.71%,14.00%,-18.42%,13.96%
006657.OF,方正富邦中证500ETF联接C,方正富邦基金,股票型,20190326,0.5,0.1,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,于润泽,0.02,20220930,,,,,,,,0.21%,21.13%,13.54%,-18.75%,11.98%
007119.OF,睿远成长价值A,睿远基金,混合型,20190326,1.5,0.15,中证800指数收益率*60%+中证港股通综合指数收益率*20%+上证国债指数收益率*20%,混合型,O,傅鹏博 朱璘,242.63,20220930,,,,,,,,20.75%,71.00%,2.61%,-30.70%,46.83%
007076.OF,汇添富中证医药卫生ETF联接A,汇添富基金,股票型,20190326,0.5,0.1,中证医药卫生指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,过蓓蓓,0.69,20220930,,,,,,,,7.59%,48.47%,-11.44%,-20.90%,11.90%
007120.OF,睿远成长价值C,睿远基金,混合型,20190326,1.5,0.15,中证800指数收益率*60%+中证港股通综合指数收益率*20%+上证国债指数收益率*20%,混合型,O,傅鹏博 朱璘,29.32,20220930,,,,,,,,20.38%,70.32%,2.19%,-30.97%,44.63%
007077.OF,汇添富中证医药卫生ETF联接C,汇添富基金,股票型,20190326,0.5,0.1,中证医药卫生指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,过蓓蓓,0.93,20220930,,,,,,,,7.27%,47.88%,-11.79%,-21.21%,10.24%
006266.OF,永赢智能领先A,永赢基金,混合型,20190326,1.5,0.25,中证800指数收益率*80%+中国债券总指数收益率*20%,混合型,O,于航,10.45,20220930,,,,,,,,28.20%,88.81%,22.29%,-27.66%,114.13%
006269.OF,永赢智能领先C,永赢基金,混合型,20190326,1.5,0.25,中证800指数收益率*80%+中国债券总指数收益率*20%,混合型,O,于航,2.61,20220930,,,,,,,,27.77%,88.44%,22.05%,-27.81%,112.14%
006682.OF,景顺长城中证500指数增强A,景顺长城基金,股票型,20190325,1.2,0.2,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,增强指数型,O,徐喻军 黎海威,15.57,20220930,,,,,,,,-0.71%,34.43%,22.27%,-15.91%,37.24%
006973.OF,太平睿盈A,太平基金,混合型,20190325,0.6,0.2,中债综合指数收益率*80%+沪深300指数收益率*20%,混合型,O,吴超 陈晓,3.84,20220930,,,,,,,,6.00%,18.92%,13.21%,-10.96%,27.07%
006942.OF,华泰柏瑞量化明选A,华泰柏瑞基金,混合型,20190325,1.5,0.25,MSCI中国A股国际指数收益率*95%+银行活期存款利率(税后)*5%,混合型,O,凌若冰 盛豪,0.3,20220930,,,,,,,,12.03%,41.89%,4.23%,-17.02%,37.49%
005680.OF,财通资管价值成长A,财通证券资管,混合型,20190325,1.5,0.25,沪深300指数收益率*70%+中债综合指数收益率*30%,混合型,O,姜永明,33.59,20220930,,,,,,,,28.98%,87.47%,30.88%,-22.35%,145.74%
006449.OF,浙商汇金量化精选灵活,浙商资管,混合型,20190325,1.5,0.25,沪深300指数收益率*50%+中债总财富指数收益率*50%,灵活配置型,O,周涛,2.57,20220930,,,,,,,,33.84%,55.50%,-6.28%,-26.16%,44.01%
006943.OF,华泰柏瑞量化明选C,华泰柏瑞基金,混合型,20190325,1.5,0.25,MSCI中国A股国际指数收益率*95%+银行活期存款利率(税后)*5%,混合型,O,凌若冰 盛豪,0,20220930,,,,,,,,11.39%,41.53%,3.97%,-17.22%,35.68%
006876.OF,国投瑞银稳健养老一年A,国投瑞银基金,混合型,20190325,0.6,0.2,中债综合指数收益率*75%+中证800指数收益率*25%,混合型,O,周宏成,0.99,20220930,,,,,,,,4.90%,16.66%,7.64%,-7.70%,21.58%
006768.OF,华安沪港深优选,华安基金,混合型,20190325,1.5,0.25,恒生指数收益率*50%+中国债券总指数收益率*40%+沪深300指数收益率*10%,混合型,O,盛骅 陆秋渊,0.72,20220930,,,,,,,,25.65%,28.06%,-3.84%,-20.60%,22.85%
007111.OF,前海联合国民健康C,新疆前海联合基金,混合型,20190322,1.5,0.25,中证医药卫生指数收益率*60%+中债综合指数收益率*40%,灵活配置型,O,林材,0.23,20220930,,,,,,,,15.61%,87.91%,-9.77%,-17.57%,61.58%
161913.OF,万家社会责任定开C,万家基金,混合型,20190321,1.5,0.25,沪深300指数收益率*80%+上证国债指数收益率*20%,混合型,O,莫海波,0.32,20220930,,,,,,,,34.40%,93.30%,29.41%,-20.86%,166.08%
007028.OF,易方达中证500ETF联接A,易方达基金,股票型,20190320,0.15,0.05,中证500指数收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕,11.06,20220930,,,,,,,,3.98%,28.36%,19.58%,-16.76%,32.85%
007029.OF,易方达中证500ETF联接C,易方达基金,股票型,20190320,0.15,0.05,中证500指数收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕,3.78,20220930,,,,,,,,3.86%,28.23%,19.46%,-16.84%,32.30%
006744.OF,中融央视财经50ETF联接C,中融基金,股票型,20190320,0.5,0.1,央视财经50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,赵菲 陈薪羽,0.16,20220930,,,,,,,,12.59%,30.44%,-3.00%,-12.79%,24.23%
006179.OF,富国品质生活A,富国基金,混合型,20190320,1.5,0.25,中证消费服务领先指数收益率*65%+中债综合全价指数收益率*20%+中证港股通大消费主题指数收益率*15%,混合型,O,王园园,36.61,20220930,,,,,,,,11.62%,91.16%,2.39%,-15.86%,83.81%
006743.OF,中融央视财经50ETF联接A,中融基金,股票型,20190320,0.5,0.1,央视财经50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,赵菲 陈薪羽,0.13,20220930,,,,,,,,13.22%,30.90%,-2.81%,-12.61%,25.88%
006890.OF,上投摩根领先优选A,上投摩根基金,混合型,20190320,1.5,0.25,沪深300指数收益率*40%+中证港股通综合指数收益率*30%+中债总指数收益率*30%,混合型,O,王丽军,0.32,20220930,,,,,,,,13.40%,53.66%,-7.32%,-27.14%,17.67%
006535.OF,恒生前海恒锦裕利A,恒生前海基金,混合型,20190320,0.4,0.05,中证全债指数收益率*70%+中证高股息精选指数收益率*15%+恒生高股息率指数收益率*10%+金融机构人民币活期存款基准利率(税后)*5%,混合型,O,李维康,0.32,20220930,,,,,,,,2.49%,8.06%,0.69%,-2.31%,8.93%
006536.OF,恒生前海恒锦裕利C,恒生前海基金,混合型,20190320,0.4,0.05,中证全债指数收益率*70%+中证高股息精选指数收益率*15%+恒生高股息率指数收益率*10%+金融机构人民币活期存款基准利率(税后)*5%,混合型,O,李维康,0.02,20220930,,,,,,,,3.28%,7.89%,0.56%,-2.47%,9.28%
006398.OF,宝盈祥颐定开A,宝盈基金,混合型,20190320,1,0.2,中证全债指数收益率*70%+沪深300指数收益率*30%,混合型,O,吕姝仪 邓栋,4.44,20220930,,,,,,,,6.53%,9.82%,2.44%,-8.88%,9.20%
006781.OF,汇丰晋信港股通精选,汇丰晋信基金,股票型,20190320,1.5,0.25,中证港股通综合指数收益率*90%+同业存款利率(税后)*10%,股票型,O,许廷全,0.61,20220930,,,,,,,,5.50%,13.30%,-17.70%,-9.16%,-10.64%
006399.OF,宝盈祥颐定开C,宝盈基金,混合型,20190320,1,0.2,中证全债指数收益率*70%+沪深300指数收益率*30%,混合型,O,吕姝仪 邓栋,0.32,20220930,,,,,,,,6.20%,9.38%,2.02%,-9.24%,7.56%
006624.OF,中泰玉衡价值优选A,中泰资管,混合型,20190320,1.5,0.25,中证800指数收益率*60%+中债综合指数收益率*40%,灵活配置型,O,姜诚,23.07,20220930,,,,,,,,8.49%,44.07%,30.90%,4.27%,113.32%
007070.OF,博时颐泽稳健养老一年A,博时基金,混合型,20190320,0.6,0.15,中证债券型基金指数收益率*75%+中证股票型基金指数收益率*20%+银行活期存款利率(税后)*5%,混合型,O,麦静,1.63,20220930,,,,,,,,2.43%,15.15%,3.60%,-5.07%,16.00%
007071.OF,博时颐泽稳健养老一年C,博时基金,混合型,20190320,0.6,0.15,中证债券型基金指数收益率*75%+中证股票型基金指数收益率*20%+银行活期存款利率(税后)*5%,混合型,O,麦静,0.09,20220930,,,,,,,,2.03%,14.56%,3.09%,-5.55%,13.81%
006365.OF,招商丰韵C,招商基金,混合型,20190319,1.5,0.25,沪深300指数收益率*50%+中证全债指数收益率*40%+恒生指数收益率*10%,混合型,O,付斌,0.92,20220930,,,,,,,,27.04%,75.39%,-15.28%,-21.34%,48.49%
000006.OF,西部利得量化成长A,西部利得基金,混合型,20190319,1.5,0.1,中证500指数收益率*75%+同期银行活期存款利率(税后)*25%,混合型,O,盛丰衍,13.81,20220930,,,,,,,,21.20%,71.81%,28.11%,-18.79%,116.64%
006364.OF,招商丰韵A,招商基金,混合型,20190319,1.5,0.25,沪深300指数收益率*50%+中证全债指数收益率*40%+恒生指数收益率*10%,混合型,O,付斌,3.88,20220930,,,,,,,,27.85%,76.76%,-14.59%,-20.71%,53.04%
007089.OF,国投瑞银中证500量化增强C,国投瑞银基金,股票型,20190314,1,0.15,中证500指数收益率*95%+商业银行活期存款利率(税前)*5%,增强指数型,O,殷瑞飞,4.45,20220930,,,,,,,,14.49%,42.58%,25.30%,-18.44%,66.82%
006924.OF,前海开源沪港深非周期C,前海开源基金,股票型,20190313,1.5,0.25,恒生指数收益率*80%+中证全债指数收益率*20%,股票型,O,崔宸龙 王霞,0.2,20220930,,,,,,,,7.50%,48.56%,-11.48%,-29.99%,-1.04%
006701.OF,红土创新稳健C,红土创新基金,混合型,20190313,1,0.25,中证全债指数收益率*70%+沪深300指数收益率*30%,混合型,O,杨一 陈若劲,0.5,20220930,,,,,,,,6.45%,15.86%,12.81%,-3.23%,34.64%
006700.OF,红土创新稳健A,红土创新基金,混合型,20190313,1,0.25,中证全债指数收益率*70%+沪深300指数收益率*30%,混合型,O,杨一 陈若劲,0.66,20220930,,,,,,,,7.05%,16.54%,13.52%,-2.57%,37.99%
006704.OF,易方达MSCI中国A股国际通ETF联接A,易方达基金,股票型,20190313,0.15,0.05,MSCI中国A股国际通指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,宋钊贤 范冰,0.61,20220930,,,,,,,,8.75%,43.40%,5.75%,-16.97%,36.94%
006705.OF,易方达MSCI中国A股国际通ETF联接C,易方达基金,股票型,20190313,0.15,0.05,MSCI中国A股国际通指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,宋钊贤 范冰,0.37,20220930,,,,,,,,8.41%,43.26%,5.65%,-17.05%,36.11%
006167.OF,德邦乐享生活A,德邦基金,混合型,20190313,1.5,0.25,中债综合全价指数收益率*40%+中证健康产业指数收益率*20%+中证内地消费主题指数收益率*20%+中证中游制造产业指数收益率*20%,混合型,O,揭诗琪 黎莹,1.03,20220930,,,,,,,,21.65%,57.04%,18.39%,-13.62%,95.37%
006168.OF,德邦乐享生活C,德邦基金,混合型,20190313,1.5,0.25,中债综合全价指数收益率*40%+中证健康产业指数收益率*20%+中证内地消费主题指数收益率*20%+中证中游制造产业指数收益率*20%,混合型,O,揭诗琪 黎莹,0.39,20220930,,,,,,,,20.87%,56.68%,18.09%,-13.84%,92.68%
006923.OF,前海开源沪港深非周期A,前海开源基金,股票型,20190313,1.5,0.25,恒生指数收益率*80%+中证全债指数收益率*20%,股票型,O,崔宸龙 王霞,0.26,20220930,,,,,,,,7.72%,48.92%,-11.26%,-29.83%,-0.10%
006122.OF,华安低碳生活A,华安基金,混合型,20190312,1.5,0.25,中证800指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,混合型,O,李欣,3.48,20220930,,,,,,,,25.15%,85.29%,18.01%,-30.70%,89.64%
006921.OF,南方智诚,南方基金,混合型,20190312,1.5,0.25,沪深300指数收益率*50%+上证国债指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,混合型,O,李锦文,4.57,20220930,,,,,,,,21.15%,57.31%,-1.60%,-17.47%,54.77%
006218.OF,富国生物医药科技A,富国基金,混合型,20190312,1.5,0.25,中证医药卫生指数收益率*40%+恒生医疗保健指数收益率(经汇率调整后)*40%+中证全债指数收益率*20%,混合型,O,曾新杰,7.1,20220930,,,,,,,,19.42%,86.46%,0.50%,-20.82%,77.19%
007096.OF,大成沪深300C,大成基金,股票型,20190311,0.75,0.15,沪深300指数,被动指数型,O,苏秉毅,0.07,20220930,,,,,,,,8.97%,29.37%,-1.40%,-18.35%,13.50%
006121.OF,华安双核驱动A,华安基金,混合型,20190308,1.5,0.25,中证800指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,混合型,O,孙澍,0.83,20220930,,,,,,,,25.55%,94.20%,-6.03%,-25.08%,71.66%
007085.OF,招商瑞庆C,招商基金,混合型,20190308,1.5,0.25,中证全债指数收益率*80%+沪深300指数收益率*20%,灵活配置型,O,余芽芳 王垠,4.37,20220930,,,,,,,,7.63%,11.49%,8.11%,-5.39%,22.73%
006780.OF,广发稳健策略,广发基金,混合型,20190307,1.5,0.25,沪深300指数收益率*60%+中证全债指数收益率*25%+人民币计价的恒生综合指数收益率*15%,混合型,O,李琛,0.81,20220930,,,,,,,,16.24%,50.91%,-10.25%,-21.86%,23.03%
006307.OF,嘉实养老2040五年A,嘉实基金,混合型,20190306,0.8,0.15,中证800指数收益率*60.35%+中债总财富指数收益率*39.65%,混合型,O,唐棠 张静,2.38,20220930,,,,,,,,9.69%,37.37%,9.24%,-15.02%,39.89%
006818.OF,安信盈利驱动A,安信基金,股票型,20190305,1.5,0.25,沪深300指数收益率*80%+中证综合债券指数收益率*20%,股票型,O,陈卫国,0.08,20220930,,,,,,,,21.28%,37.45%,-13.32%,-21.81%,12.98%
006868.OF,华夏科技成长,华夏基金,股票型,20190305,1.5,0.25,中证TMT产业主题指数收益率*70%+中证港股通TMT主题指数收益率*20%+上证国债指数收益率*10%,股票型,O,张帆,5.37,20220930,,,,,,,,11.82%,77.05%,5.52%,-22.90%,61.06%
006819.OF,安信盈利驱动C,安信基金,股票型,20190305,1.5,0.25,沪深300指数收益率*80%+中证综合债券指数收益率*20%,股票型,O,陈卫国,0.07,20220930,,,,,,,,20.87%,36.91%,-13.69%,-22.12%,11.23%
007072.OF,民生加银鑫福C,民生加银基金,混合型,20190304,0.9,0.15,中证国债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O,姚航,0.09,20220930,,,,,,,,2.30%,15.44%,5.76%,-8.41%,14.40%
002457.OF,招商安元灵活配置C,招商基金,混合型,20190302,1.5,0.25,沪深300指数收益率*50%+中债综合指数收益率*50%,灵活配置型,O,张韵,0.87,20220930,,,,,,,,11.52%,23.40%,4.64%,-3.37%,39.14%
001900.OF,诺安精选价值,诺安基金,混合型,20190228,1.5,0.25,沪深300指数收益率*50%+恒生指数收益率*30%+中债综合财富指数收益率*20%,混合型,O,宋青,0.12,20220930,,,,,,,,12.98%,37.37%,-0.53%,-17.55%,27.29%
006603.OF,嘉实互融精选,嘉实基金,股票型,20190228,1.5,0.25,沪深300指数收益率*45%+恒生指数收益率*45%+中债综合财富指数收益率*10%,股票型,O,梁铭超,0.12,20220930,,,,,,,,3.78%,29.57%,-5.40%,-4.20%,21.87%
006229.OF,中欧医疗创新C,中欧基金,股票型,20190228,1.5,0.25,中证医药卫生指数收益率*60%+恒生指数收益率*20%+中债综合指数收益率*20%,股票型,O,葛兰,51.55,20220930,,,,,,,,25.35%,99.85%,-8.63%,-27.77%,65.33%
006228.OF,中欧医疗创新A,中欧基金,股票型,20190228,1.5,0.25,中证医药卫生指数收益率*60%+恒生指数收益率*20%+中债综合指数收益率*20%,股票型,O,葛兰,66.51,20220930,,,,,,,,26.11%,101.44%,-7.90%,-27.19%,70.37%
006523.OF,财通新兴蓝筹C,财通基金,混合型,20190228,1.5,0.25,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,唐家伟 张胤,0.03,20220930,,,,,,,,19.93%,38.21%,0.71%,-13.80%,43.89%
006522.OF,财通新兴蓝筹A,财通基金,混合型,20190228,1.5,0.25,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,唐家伟 张胤,0.22,20220930,,,,,,,,20.73%,39.35%,1.52%,-13.11%,48.41%
006600.OF,人保沪深300,人保资产,股票型,20190228,0.45,0.1,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,石晓冉,6.1,20220930,,,,,,,,11.42%,41.73%,-0.16%,-21.29%,24.08%
007039.OF,前海联合沪深300C,新疆前海联合基金,股票型,20190226,0.65,0.15,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,张磊,0.09,20220930,,,,,,,,15.12%,34.94%,-4.51%,-19.90%,18.83%
007043.OF,前海联合泓鑫C,新疆前海联合基金,混合型,20190226,1.5,0.15,沪深300指数收益率*50%+中债综合全价指数收益率*50%,灵活配置型,O,张勇 张永任,0.33,20220930,,,,,,,,40.10%,111.07%,10.22%,-19.04%,163.89%
501002.OF,长信价值优选,长信基金,混合型,20190226,1.5,0.1,沪深300指数收益率*75%+中证综合债券指数收益率*25%,混合型,O,吴晖,0.39,20220930,,,,,,,,26.53%,25.86%,0.79%,-26.79%,17.51%
006784.OF,红土创新中证500指数增强C,红土创新基金,股票型,20190225,0.8,0.15,中证500指数收益率*95%+一年期人民币定期存款利率(税后)*5%,增强指数型,O,李大玮,0.12,20220930,,,,,,,,5.84%,31.85%,22.38%,-18.79%,38.68%
