ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
006580.OF,兴全安泰平衡养老(FOF)A,兴证全球基金,混合型,20190125,0.5,0.15,中证偏股型基金指数收益率*50%+中债综合(全价)指数收益率*50%,混合型,O,林国怀,15.88,20220930,,,,,,,,0.2108000000000001,0.2689131152956722,0.06359021088258274,-0.08059482283825968,0.5024
006688.OF,方正富邦深证100ETF联接C,方正富邦基金,股票型,20190124,0.5,0.1,深证100价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,于润泽,1.25,20220930,,,,,,,,0.20950000000000002,0.4926002480363786,0.008641223065418523,-0.23521335603273102,0.39260000000000006
006687.OF,方正富邦深证100ETF联接A,方正富邦基金,股票型,20190124,0.5,0.1,深证100价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,于润泽,4.36,20220930,,,,,,,,0.23150000000000004,0.49930978481526594,0.012673310225303219,-0.23216386779334686,0.4357
006937.OF,工银瑞信沪深300C,工银瑞信基金,股票型,20190123,0.5,0.1,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,O,刘伟琳,1.56,20220930,,,,,,,,0.2863268197525359,0.2683292948039557,-0.036366438160737764,-0.1924926201091601,0.2695264853416565
006939.OF,鹏华沪深300C,鹏华基金,股票型,20190122,0.75,0.15,沪深300指数收益率*95%+银行同业存款利率*5%,被动指数型,O,苏俊杰,1.07,20220930,,,,,,,,0.34334334334334343,0.38152011922503726,0.0014183171521035165,-0.1882075549847434,0.5087065565565566
006938.OF,鹏华中证500C,鹏华基金,股票型,20190122,0.75,0.15,中证500指数收益率*95%+银行同业存款利率*5%,被动指数型,O,苏俊杰,0.4,20220930,,,,,,,,0.2524950099800398,0.35537848605577704,0.2081128747795415,-0.16982968369829693,0.7025948103792414
006912.OF,长城久泰沪深300C,长城基金,股票型,20190118,0.98,0.2,沪深300指数收益率*95%+银行同业存款利率*5%,增强指数型,O,杨建华 雷俊,3.6,20220930,,,,,,,,0.3279286169083835,0.32849106440711473,-0.020523896457692207,-0.21925271986555916,0.34907996462681284
006329.OF,易方达中证海外互联ETF联接A美元,易方达基金,股票型,20190118,0.6,0.25,中证海外中国互联网50指数收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 范冰,9.9,20220930,,,,,,,,0.09269282814614356,0.5009287925696594,-0.38160066006600657,-0.22748498999332892,-0.216508795669824
006327.OF,易方达中证海外互联ETF联接A人民币,易方达基金,股票型,20190118,0.6,0.25,中证海外中国互联网50指数收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 范冰,70.26,20220930,,,,,,,,0.12660000000000005,0.4041363394283686,-0.3957898729376067,-0.15599497802887635,-0.19330000000000003
006330.OF,易方达中证海外互联ETF联接C美元,易方达基金,股票型,20190118,0.6,0.25,中证海外中国互联网50指数收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 范冰,2.6,20220930,,,,,,,,0.08322056833558868,0.4953154278575891,-0.38387635756056815,-0.23050847457627113,-0.2320703653585926
006202.OF,交银核心资产,交银施罗德基金,混合型,20190118,1.5,0.25,沪深300指数收益率*50%+恒生指数收益率*30%+中证综合债券指数收益率*20%,混合型,O,陈俊华,0.56,20220930,,,,,,,,0.2448999999999999,0.5477548397461646,0.02356238322607426,-0.14557347125038025,0.6851
006328.OF,易方达中证海外互联ETF联接C人民币,易方达基金,股票型,20190118,0.6,0.25,中证海外中国互联网50指数收益率*95%+活期存款利率(税后)*5%,被动指数型,O,余海燕 范冰,18.49,20220930,,,,,,,,0.11699999999999999,0.3985675917636527,-0.39802842145691975,-0.15950659293917485,-0.2096
003822.OF,中信建投行业轮换A,中信建投基金,混合型,20190117,1.5,0.25,沪深300指数收益率*60%+中证综合债指数收益率*40%,混合型,O,栾江伟,3.1,20220930,,,,,,,,0.29679999999999995,0.5752621838371378,0.3329743489328371,-0.11527726771942705,1.4091
003823.OF,中信建投行业轮换C,中信建投基金,混合型,20190117,1.5,0.25,沪深300指数收益率*60%+中证综合债指数收益率*40%,混合型,O,栾江伟,0.85,20220930,,,,,,,,0.29200000000000004,0.5689628482972136,0.3274135464456613,-0.11873792180764073,1.3713000000000002
006257.OF,信澳先进智造,信达澳亚基金,股票型,20190117,1.5,0.25,沪深300指数收益率*60%+中证港股通综合指数收益率*20%+中证综合债指数收益率*20%,股票型,O,冯明远,25.85,20220930,,,,,,,,0.3964000000000001,0.6201661415067314,0.4588490099009901,-0.27531428268444175,1.39182521
006712.OF,前海开源MSCI中国A股消费A,前海开源基金,股票型,20190117,0.5,0.1,MSCI中国A股消费指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,黄玥,0.62,20220930,,,,,,,,0.37359999999999993,0.6905940594059408,0.018775299285160658,-0.11006847577986312,1.1054
006713.OF,前海开源MSCI中国A股消费C,前海开源基金,股票型,20190117,0.5,0.1,MSCI中国A股消费指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,黄玥,0.51,20220930,,,,,,,,0.3708,0.687189962065947,0.0167762020062261,-0.11188127232522543,1.0884999999999998
005970.OF,国泰消费优选,国泰基金,股票型,20190117,1.5,0.25,中证内地消费主题指数收益率*85%+中证综合债指数收益率*15%,股票型,O,李海,0.74,20220930,,,,,,,,0.2144999999999999,0.5408810209962949,-0.0002671796515977049,-0.11379549949222305,0.6579999999999999
005980.OF,南方合顺多资产C,南方基金,混合型,20190117,1.0,0.2,上证国债指数收益率*60%+沪深300指数收益率*40%,混合型,O,夏莹莹,0.03,20220930,,,,,,,,0.10810000000000008,0.35303672953704535,0.043020076035483225,-0.13013173040030696,0.36030000000000006
005979.OF,南方合顺多资产A,南方基金,混合型,20190117,1.0,0.2,上证国债指数收益率*60%+沪深300指数收益率*40%,混合型,O,夏莹莹,1.21,20220930,,,,,,,,0.11240000000000006,0.3583243437612368,0.0472534745201854,-0.1265166835187057,0.3822000000000001
006526.OF,鹏华优选回报A,鹏华基金,混合型,20190115,1.5,0.25,沪深300指数收益率*60%+恒生指数收益率*20%+中证综合债指数收益率*20%,灵活配置型,O,孟昊,0.94,20220930,,,,,,,,0.06980000000000008,0.5397270517853803,0.20392180670228272,-0.20800766476728358,0.5706
006614.OF,嘉实港股通新经济C,嘉实基金,股票型,20190114,0.75,0.15,恒生港股通新经济指数收益率(人民币计价)*95%+银行活期存款利率(税后)*5%,被动指数型,O,刘珈吟 王紫菡,14.03,20220930,,,,,,,,0.045500000000000096,0.40746054519368713,-0.21053346924906563,-0.2478264612206249,-0.12619999999999998
005856.OF,中科沃土沃瑞C,中科沃土基金,混合型,20190114,1.5,0.25,沪深300指数收益率*60%+中债综合全价(总值)指数收益率*40%,灵活配置型,O,徐伟,0.37,20220930,,,,,,,,0.2225999999999999,0.8093407492229675,0.45694136793092544,-0.0933631201712743,1.9220000000000002
005855.OF,中科沃土沃瑞A,中科沃土基金,混合型,20190114,1.5,0.25,沪深300指数收益率*60%+中债综合全价(总值)指数收益率*40%,灵活配置型,O,徐伟,0.71,20220930,,,,,,,,0.23130000000000006,0.812474620319987,0.4616659945333154,-0.0855610055180871,1.9828999999999999
006843.OF,中信建投睿溢C,中信建投基金,混合型,20190104,1.0,0.1,中债总财富指数收益率*80%+沪深300指数收益率*20%,混合型,O,刘锋 孙文,0.03,20220930,,,,,,,,0.056564035703540384,0.1931656383483624,-0.01256961018297519,-0.22333225910409288,-0.03319626918062383
006844.OF,中信建投稳利C,中信建投基金,混合型,20190104,0.6,0.1,中债总财富指数收益率*80%+沪深300指数收益率*20%,混合型,O,周户,0.1,20220930,,,,,,,,0.04370000000000007,0.09370508766887026,0.031712658782304,-0.026237581727095123,0.14680000000000004
006845.OF,中信建投聚利C,中信建投基金,混合型,20190104,1.5,0.2,中债总财富指数收益率*80%+沪深300指数收益率*20%,混合型,O,张青,0.01,20220930,,,,,,,,0.04520452045204511,0.21615156444359393,0.060346184107002356,-0.0943088224382281,0.22072207220722062
006593.OF,博道中证500指数增强A,博道基金,股票型,20190103,0.75,0.1,中证500指数收益率*95%+同期银行活期存款利率(税后)*5%,增强指数型,O,杨梦,18.11,20220930,,,,,,,,0.29706254,0.4136862359774881,0.3216020831052578,-0.19748049731310496,0.944779
006594.OF,博道中证500指数增强C,博道基金,股票型,20190103,0.75,0.1,中证500指数收益率*95%+同期银行活期存款利率(税后)*5%,增强指数型,O,杨梦,8.04,20220930,,,,,,,,0.29322260999999994,0.4094766020213643,0.3176372442685367,-0.19985524279277364,0.92174423
006763.OF,汇添富养老2030三年A,汇添富基金,混合型,20181227,0.8,0.2,中证800指数收益率*51%+中债综合指数收益率*49%,混合型,O,蔡健林,3.92,20220930,,,,,,,0.00019999999999997797,0.10738926107389256,0.35133182844243793,0.023854069223573478,-0.16269659988252957,0.2829999999999999
673101.OF,西部利得沪深300指数增强C,西部利得基金,股票型,20181227,0.8,0.15,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,增强指数型,O,盛丰衍,3.36,20220930,,,,,,,0.0,0.42655913978494614,0.5822718022160248,-0.006192835365853822,-0.2286933179944396,0.7302150537634408
006652.OF,富国金融地产行业A,富国基金,混合型,20181227,1.5,0.25,中证金融地产行业指数收益率*80%+中债综合指数收益率*20%,混合型,O,吴畏 韩雪,0.82,20220930,,,,,,,-9.999999999998899e-05,0.3429,0.14647404870057346,-0.08547674720706687,-0.0879261363636363,0.2842
006072.OF,民生加银创新成长A,民生加银基金,混合型,20181226,1.5,0.25,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生综合指数收益率*10%,混合型,O,陈洁馨,0.45,20220930,,,,,,,-9.999999999998899e-05,0.27069999999999994,0.7988510269929961,-0.020386735497418932,-0.4044748124330118,0.3334999999999999
005934.OF,前海联合先进制造C,新疆前海联合基金,混合型,20181226,1.5,0.25,申银万国制造业指数收益率*50%+中债综合全价指数收益率*50%,灵活配置型,O,张勇 张志成,0.1,20220930,,,,,,,0.00039999999999995595,-0.000999900009999001,0.5706135521969772,0.1347283647718583,-0.15341992229373463,0.5074338199999999
006292.OF,易方达汇诚养老2043三年A,易方达基金,混合型,20181226,0.9,0.2,沪深300指数收益率*55%+中债新综合总财富指数收益率*40%+活期存款利率*5%,混合型,O,汪玲,5.26,20220930,,,,,,,0.0008999999999999009,0.10663601838896665,0.24645534182245116,0.06426604839878278,-0.12043025393151341,0.29200000000000004
005933.OF,前海联合先进制造A,新疆前海联合基金,混合型,20181226,1.5,0.25,申银万国制造业指数收益率*50%+中债综合全价指数收益率*50%,灵活配置型,O,张勇 张志成,0.95,20220930,,,,,,,0.0004999999999999449,0.0028994201159769292,0.5770112650782573,0.13928589038498004,-0.1500880836189993,0.5317421499999999
006080.OF,海富通电子信息传媒产业C,海富通基金,股票型,20181226,1.5,0.25,中证TMT产业主题指数收益率*70%+中证港股通TMT主题指数收益率*15%+上证国债指数收益率*15%,股票型,O,杨宁嘉 范庭芳,4.46,20220930,,,,,,,0.00019999999999997797,0.3711628837116288,0.6140888208269526,0.5127857594650762,-0.3003225421096643,1.3428
006081.OF,海富通电子信息传媒产业A,海富通基金,股票型,20181226,1.5,0.25,中证TMT产业主题指数收益率*70%+中证港股通TMT主题指数收益率*15%+上证国债指数收益率*15%,股票型,O,杨宁嘉 范庭芳,3.81,20220930,,,,,,,0.00029999999999996696,0.39506049395060494,0.6269352064220182,0.5247808273492226,-0.294703995839473,1.4411
006748.OF,富国中证价值ETF联接A,富国基金,股票型,20181225,0.6,0.1,中证国信价值指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,曹璐迪,1.05,20220930,,,,,,,0.0008999999999999009,0.20461815273890455,0.25184631980748473,0.24930399045472632,-0.09757521090889794,0.7008000000000001
006220.OF,工银上证50ETF联接A,工银瑞信基金,股票型,20181225,0.5,0.1,上证50指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,赵栩,0.38,20220930,,,,,,,0.00039999999999995595,0.29184163167366534,0.1816422877486262,-0.07957820277705001,-0.1679356720984843,0.1693
006034.OF,富国MSCI中国A股国际通增强,富国基金,股票型,20181225,1.0,0.15,MSCI中国A股国际通指数收益率*95%+银行人民币活期存款利率(税后)*5%,增强指数型,O,徐幼华 方旻,2.0,20220930,,,,,,,0.0007999999999999119,0.34199740077976615,0.4269219308700834,0.1270164447924823,-0.1482304984250509,0.8388
006221.OF,工银上证50ETF联接C,工银瑞信基金,股票型,20181225,0.5,0.1,上证50指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,赵栩,0.51,20220930,,,,,,,0.00029999999999996696,0.28537146285371473,0.17868533644496304,-0.08183738120380155,-0.16999712478435877,0.15470000000000006
006154.OF,华安制造先锋A,华安基金,混合型,20181225,1.5,0.25,中证800指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,混合型,O,蒋璆,10.65,20220930,,,,,,,0.00029999999999996696,0.743125687431257,0.5350771525268169,0.664212847053548,-0.2723414765582899,2.2407
006298.OF,广发稳健养老目标一年A,广发基金,混合型,20181225,0.6,0.15,中证债券型基金指数收益率*70%+中证股票型基金指数收益率*25%+银行活期存款利率(税后)*5%,混合型,O,曹建文,2.39,20220930,,,,,,,0.0005999999999999339,0.08194347695691305,0.12365747909071614,0.03392749568168235,-0.03947697369001835,0.2077211000000001
006377.OF,广发趋势动力,广发基金,混合型,20181225,1.5,0.25,沪深300指数收益率*65%+中证全债指数收益率*35%,灵活配置型,O,蒋科,1.52,20220930,,,,,,,0.00039999999999995595,0.17686462707458514,0.45960411180018684,0.2608695652173914,-0.1360845681576883,0.8714999999999999
006642.OF,华泰保兴吉年利,华泰保兴基金,混合型,20181225,0.7,0.1,沪深300指数收益率*70%+中债总指数(全价)收益率*30%,混合型,O,尚烁徽,10.77,20220930,,,,,,,-0.009299999999999975,0.6137610034322631,0.6431660768401989,0.1626899417823512,-0.3882314397395344,0.8684009100000001
005834.OF,工银瑞信红利优享C,工银瑞信基金,混合型,20181225,1.5,0.25,中债综合财富(总值)指数收益率*40%+恒生港股通高股息低波动指数收益率(经汇率调整后)*30%+沪深300红利指数收益率*30%,灵活配置型,O,单文,0.04,20220930,,,,,,,0.00019999999999997797,0.12598740125987412,0.17103276796021655,0.07687725032228711,-0.24387929584404597,0.0737504
005833.OF,工银瑞信红利优享A,工银瑞信基金,混合型,20181225,1.5,0.25,中债综合财富(总值)指数收益率*40%+恒生港股通高股息低波动指数收益率(经汇率调整后)*30%+沪深300红利指数收益率*30%,灵活配置型,O,单文,0.53,20220930,,,,,,,0.00029999999999996696,0.13408659134086603,0.17571856815376458,0.0812074690663668,-0.2408362184965945,0.09455487000000007
006420.OF,人保优势产业C,人保资产,混合型,20181225,1.5,0.2,沪深300指数收益率*75%+中债综合(全价)指数收益率*25%,混合型,O,石晓冉,0.11,20220930,,,,,,,0.00029999999999996696,0.14267146570685868,0.39426021524192834,-0.09607781612802009,-0.28679533462926954,0.027300000000000102
006419.OF,人保优势产业A,人保资产,混合型,20181225,1.5,0.2,沪深300指数收益率*75%+中债综合(全价)指数收益率*25%,混合型,O,石晓冉,0.11,20220930,,,,,,,0.00039999999999995595,0.1487702459508099,0.4016536118363795,-0.09146227879540514,-0.28314652815746316,0.048899999999999944
006408.OF,汇添富消费升级A,汇添富基金,混合型,20181221,1.5,0.25,中证主要消费行业指数收益率*30%+中证可选消费行业指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,混合型,O,胡昕炜,48.1,20220930,,,,,,,0.00039999999999995595,0.41051789642071596,0.7692798412248371,-0.01574456151596504,-0.16611038749592955,1.0487000000000002
006425.OF,嘉合锦程价值精选C,嘉合基金,混合型,20181220,1.2,0.25,沪深300指数收益率*60%+中国债券总指数收益率*40%,混合型,O,李国林,1.06,20220930,,,,,,,0.00019999999999997797,0.18497053294670543,0.9018518549614791,0.1493184035697064,-0.22908459357957836,0.99698475
006424.OF,嘉合锦程价值精选A,嘉合基金,混合型,20181220,1.2,0.25,沪深300指数收益率*60%+中国债券总指数收益率*40%,混合型,O,李国林,1.47,20220930,,,,,,,0.00039999999999995595,0.19431594521643522,0.9170261593654182,0.1584793642058515,-0.22288808155585202,1.06181365
006551.OF,中庚价值领航,中庚基金,混合型,20181219,1.5,0.1,中证800指数收益率*50%+中证港股通综合指数(人民币)收益率*25%+上证国债指数收益率*25%,混合型,O,丘栋荣,116.63,20221231,,,,,,,0.0005999999999999339,0.296351824087956,0.2666923670007711,0.31943514517012594,0.048530700742722685,1.2729
006590.OF,南方新优享C,南方基金,混合型,20181218,1.5,0.25,沪深300指数收益率*60%+上证国债指数收益率*40%,灵活配置型,O,章晖,1.61,20220930,,,,,,,0.011599806669888846,0.3846153846153847,0.807798481711525,-0.06451612903225808,-0.31850642725974293,0.6143064282261962
006587.OF,南方优享分红C,南方基金,混合型,20181214,1.5,0.25,沪深300指数收益率*60%+上证国债指数收益率*40%,灵活配置型,O,李振兴 袁立,0.46,20220930,,,,,,,-0.005593240509341946,0.3658886894075404,0.47807761128636533,-0.10504028507723677,-0.09436352197949069,0.626979316910627
006297.OF,富国鑫旺稳健养老一年A,富国基金,混合型,20181213,1.0,0.2,中债综合全价指数收益率*80%+沪深300指数收益率*20%,混合型,O,张子炎,12.49,20220930,,,,,,,0.00019999999999997797,0.06299999999999994,0.07481098777046107,0.047438623788130456,-0.023963289442255065,0.1680464100000001
006568.OF,国联安行业领先,国联安基金,混合型,20181213,1.5,0.25,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,呼荣权 徐志华,1.3,20220930,,,,,,,0.00019999999999997797,0.07389261073892618,0.8150837988826815,0.1982661331691803,-0.14623913694935575,0.9943
006348.OF,银华盛利A,银华基金,混合型,20181213,1.5,0.25,中证800指数收益率*45%+中证全债指数收益率*40%+恒生指数收益率*15%,混合型,O,向伊达,12.76,20220930,,,,,,,-0.0013999999999999568,0.4569310897435897,0.7201979925752787,0.45284149948045704,-0.2289494677193079,1.803
006294.OF,万家稳健养老(FOF)A,万家基金,混合型,20181213,0.9,0.2,三年期银行定期存款利率*80%+中证800指数收益率*20%,混合型,O,徐朝贞,5.41,20220930,,,,,,,0.0013000000000000789,0.06653346653346676,0.10706257025103019,0.04374312547592866,-0.04993514915693912,0.17199999999999993
006305.OF,银华养老2035三年A,银华基金,混合型,20181213,0.9,0.2,中证全债指数收益率*60%+沪深300指数收益率*40%,混合型,O,熊侃 肖侃宁,2.56,20220930,,,,,,,0.0015000000000000568,0.12125449460647217,0.3368074113664706,0.04477910308522699,-0.14962688946999178,0.33329999999999993
006586.OF,南方安裕C,南方基金,混合型,20181211,1.0,0.2,上证国债指数收益率*85%+沪深300指数收益率*15%,混合型,O,林乐峰,12.04,20220930,,,,,,,-0.010422588592002938,0.1491405400229798,0.12808964233656434,0.05262471141042952,-0.037910846105199854,0.2991383740761797
006733.OF,博时创业板ETF联接C,博时基金,股票型,20181210,0.5,0.1,创业板指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,尹浩,3.61,20220930,,,,,,,-0.024224002947407397,0.39747098235349626,0.6321831318792626,0.1321418228455587,-0.26965101406906633,0.8408400110527767
006611.OF,人保中证500,人保资产,股票型,20181207,0.45,0.1,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,石晓冉,0.39,20220930,,,,,,,-0.044499999999999984,0.26792255363683937,0.2494428394552208,0.1599392217744599,-0.17376694384326227,0.4507000000000001
006366.OF,兴业安保优选,兴业基金,混合型,20181207,1.5,0.2,中证国防安全指数收益率*60%+中债综合全价指数收益率*40%,混合型,O,刘方旭 廖欢欢,1.26,20220930,,,,,,,0.007800000000000029,0.40750297737197283,0.8468481173318293,0.15164935858277326,-0.344350881845909,0.9777
005848.OF,银华裕利,银华基金,混合型,20181207,1.5,0.25,中证全债指数收益率*40%+中证800指数收益率*30%+恒生指数收益率(使用估值汇率调整)*30%,混合型,O,和玮,0.55,20220930,,,,,,,-0.0014999999999999458,0.56739435209293,0.3712624584717609,0.12989796393793968,-0.2313719021896004,0.8640000000000001
006457.OF,平安估值优势A,平安基金,混合型,20181205,0.8,0.12,沪深300指数收益率*60%+中证全债指数收益率*25%+恒生综合指数收益率*15%,灵活配置型,O,韩克,0.01,20220930,,,,,,,0.001100000000000101,0.3293036267359378,0.28628335212326195,0.05813953488372088,-0.2770997846374731,0.30909999999999993
006458.OF,平安估值优势C,平安基金,混合型,20181205,0.8,0.12,沪深300指数收益率*60%+中证全债指数收益率*25%+恒生综合指数收益率*15%,灵活配置型,O,韩克,0.09,20220930,,,,,,,0.0004999999999999449,0.31327469012395054,0.29517430354696295,0.05494828396803004,-0.27502646092139715,0.3013999999999999
006430.OF,凯石澜龙头经济一年持有,凯石基金,混合型,20181205,1.5,0.1,沪深300指数收益率*60%+中债总全价指数收益率*40%,混合型,O,付柏瑞,1.74,20220930,,,,,,,-0.0014999999999999458,0.3508126489734602,0.47579861105215887,-0.03815261141020457,-0.35718352561571903,0.23073188999999994
006296.OF,鹏华养老2035三年A,鹏华基金,混合型,20181205,0.6,0.15,中证800指数收益率*60%+中证全债指数收益率*40%,混合型,O,孙博斐,2.92,20220930,,,,,,,0.00019999999999997797,0.11470000000000002,0.2571095361980802,0.005566259901520038,-0.1238379107231567,0.23459999999999992
006567.OF,中泰星元价值优选A,中泰资管,混合型,20181205,1.5,0.1,中证800指数收益率*60%+中债综合指数收益率*40%,灵活配置型,O,姜诚,46.48,20220930,,,,,,,-0.04049999999999998,0.3199583116206357,0.4178444532175287,0.2880213844183326,0.04457607332785679,1.416
006283.OF,鹏华美国房地产美元现汇,鹏华基金,混合型,20181204,1.5,0.3,人民币计价的MSCI美国REIT净总收益指数(MSCI US REIT Net Daily Total Return Index),混合型,O,朱庆恒,0.11,20220930,,,,,,,-0.08333333333333322,0.25788954198473285,-0.2404476345421172,0.2809917441211257,-0.16774191013311004,-0.07335499999999988
006302.OF,银华行业轮动,银华基金,混合型,20181203,1.5,0.25,沪深300指数收益率*80%+上证国债指数收益率*20%,混合型,O,贲兴振,1.98,20220930,,,,,,,-0.0007000000000000339,0.5029600880704564,0.7016189335787133,-0.04410616563495801,-0.14577378624316392,1.0866265899999998
005965.OF,安信中证500指数增强A,安信基金,股票型,20181129,0.8,0.1,中证500指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O,徐黄玮 朱舟扬,0.1,20220930,,,,,,,0.0018000000000000238,0.3054418372441336,0.3289735352608231,0.19453237410071933,-0.17562033245001196,0.7110000000000001
005966.OF,安信中证500指数增强C,安信基金,股票型,20181129,0.8,0.1,中证500指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O,徐黄玮 朱舟扬,0.16,20220930,,,,,,,0.0014000000000000679,0.3001398322013583,0.3236536836444649,0.189727219965177,-0.17888677496463243,0.6832
006274.OF,圆信永丰医药健康,圆信永丰基金,混合型,20181129,1.5,0.25,中证医药卫生指数收益率*65%+上证国债指数收益率*35%,混合型,O,肖世源,0.16,20220930,,,,,,,0.0038000000000000256,0.24053407732164214,0.24891566265060225,-0.005530902308830112,0.004009571234559906,0.5525
005983.OF,上投摩根核心精选A,上投摩根基金,股票型,20181129,1.5,0.25,中证800指数收益率*85%+中债总指数收益率*15%,股票型,O,李博 赵隆隆,4.0,20220930,,,,,,,0.001100000000000101,0.31808191808191816,0.4915112930119752,0.39747954672493535,-0.33395149267299373,0.8317000000000001
006503.OF,财通集成电路产业C,财通基金,股票型,20181129,1.5,0.25,中证500指数收益率*80%+上证国债指数收益率*20%,股票型,O,张胤 金梓才,0.45,20220930,,,,,,,0.0009999999999998899,0.3361974223199121,0.4192462987886945,0.10526315789473695,-0.26235759569092904,0.5475000000000001
006502.OF,财通集成电路产业A,财通基金,股票型,20181129,1.5,0.25,中证500指数收益率*80%+上证国债指数收益率*20%,股票型,O,张胤 金梓才,0.72,20220930,,,,,,,0.0017000000000000348,0.346979530703944,0.43068939955522606,0.11414507772020734,-0.2564293354415663,0.5989
006697.OF,华宝中证银行ETF联接C,华宝基金,股票型,20181127,0.5,0.1,中证银行指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,胡洁,4.33,20220930,,,,,,,-0.06579999999999997,0.24395204453007907,0.0050770157473539424,-0.017208904109589047,-0.04782646572001041,0.09299999999999997
006524.OF,前海开源MSCI中国A股A,前海开源基金,股票型,20181127,0.5,0.1,MSCI中国A股指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,梁溥森,0.07,20220930,,,,,,,-0.010700000000000043,0.31526507278608973,0.3554993661669201,0.01262201919249443,-0.20293503308243813,0.4234355299999999
006525.OF,前海开源MSCI中国A股C,前海开源基金,股票型,20181127,0.5,0.1,MSCI中国A股指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,梁溥森,0.05,20220930,,,,,,,-0.010800000000000032,0.3126602932254804,0.35259334075030335,0.010554583225434514,-0.20449910188714718,0.41161523
006538.OF,东海核心价值,东海基金,混合型,20181123,1.5,0.2,沪深300指数收益率*75%+上证国债指数收益率*25%,混合型,O,杨红,0.19,20220930,,,,,,,0.0012000000000000899,0.16235388150664412,0.6172425648959945,0.11060324209407385,-0.2857484686064318,0.49249999999999994
006539.OF,南方优选价值C,南方基金,混合型,20181123,1.5,0.25,沪深300指数*80%+上证国债指数*20%,混合型,O,罗安安,0.15,20220930,,,,,,,-0.027203482045701874,0.5279642058165549,0.5498753806734992,-0.044375362026107604,-0.26859547940578354,0.6101893362350381
001678.OF,英大国企改革主题,英大基金,股票型,20181122,1.0,0.15,中证国企改革指数收益率*80%+中证全债指数收益率*20%,股票型,O,张媛 汤戈,1.55,20220930,,,,,,,0.011800000000000033,0.240229543880479,0.3357798165137615,0.1258072443860487,0.31495492444464307,1.4787579499999999
006342.OF,中金MSCI中国A股质量C,中金基金,股票型,20181122,0.7,0.1,MSCI中国A股国际质量指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,刘重晋 耿帅军,1.16,20220930,,,,,,,-0.01970000000000005,0.5998980112187658,0.7357684707082298,-0.042748540159388906,-0.2048724342988683,1.0724999999999998
006507.OF,前海开源裕泽定开,前海开源基金,混合型,20181122,0.6,0.15,中证开放式基金指数收益率*80%+中证全债指数收益率*20%,混合型,O,李赫 覃璇,0.59,20220930,,,,,,,0.0017000000000000348,0.08166117600079852,0.10530687586525159,0.02463259853039419,-0.04074647542987535,0.17710000000000004
006166.OF,建信中证1000指数增强C,建信基金,股票型,20181122,1.0,0.2,中证1000指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O,叶乐天 赵云煜,1.9,20220930,,,,,,,0.0006999999999999229,0.3250890276806237,0.3381235298119459,0.31712352638169866,-0.13097551380730307,1.0309708299999998
006341.OF,中金MSCI中国A股质量A,中金基金,股票型,20181122,0.7,0.1,MSCI中国A股国际质量指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,刘重晋 耿帅军,2.52,20220930,,,,,,,-0.019499999999999962,0.6002447481133999,0.7401223553403008,-0.04035743060133299,-0.20286979087162268,1.0888
006165.OF,建信中证1000指数增强A,建信基金,股票型,20181122,1.0,0.2,中证1000指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O,叶乐天 赵云煜,3.87,20220930,,,,,,,0.0032000000000000917,0.32748841706539056,0.3434182521919242,0.3224285528459849,-0.12744959263572175,1.0643924
006128.OF,银河和美生活A,银河基金,混合型,20181122,1.5,0.25,中证800指数收益率*70%+中证全债指数收益率*30%,混合型,O,郑巍山,6.02,20220930,,,,,,,0.006799999999999917,0.24446210390384424,0.26364942528735635,0.3568315330680312,-0.18919925512104285,0.7416
