ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
161128.SZ,标普信息科技LOF,易方达基金,20161213,股票型,被动指数型,标普500信息科技指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,0.8,0.25,范冰,4.84,20220930,,,,,-0.0012999999999999678,0.2111745268849504,0.029436152570481003,0.4929314267143322,0.2882176870748301,0.2790756622026951,-0.21468441391155,1.3777
169201.SZ,浙商鼎盈LOF,浙商资管,20161207,混合型,灵活配置型,沪深300指数收益率*70%+中国债券总指数收益率*30%,1.5,0.25,马斌博,0.16,20220930,,,,,9.999999999998899e-05,-0.027394521095780826,-0.003083881578947371,0.19478242936687984,0.5289548632087684,0.12497177692481375,-0.26477671851480183,0.46530000000000005
161125.SZ,标普500LOF,易方达基金,20161202,股票型,被动指数型,标普500指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,0.8,0.25,范冰,4.66,20220930,,,,,0.005400000000000071,0.09429082952058881,0.0014545454545452942,0.30774860488518896,0.07037425673312349,0.2325991765244101,-0.10954400848356305,0.6794
160922.SZ,恒生中小LOF,大成基金,20161202,股票型,被动指数型,恒生综合中小型股指数收益率*95%+人民币活期存款利率(税后)*5%,1.0,0.25,冉凌浩,0.07,20220930,,,,,0.0020000000000000018,0.15668662674650702,-0.187230371009491,0.12271259418729803,0.0767018216682647,-0.10596616206589492,-0.11752988047808764,-0.11399999999999999
161126.SZ,标普医疗保健LOF,易方达基金,20161128,股票型,被动指数型,标普500医疗保健等权重指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,0.8,0.25,宋钊贤,0.45,20220930,,,,,0.008299999999999974,0.10976698066435303,0.03463125785034987,0.25234546251644,0.07827487222572298,0.17446919031231733,-0.014153029632905831,0.7831999999999999
501028.SH,财通福瑞混合LOF,财通基金,20161122,混合型,混合型,沪深300指数收益率*55%+上证国债指数收益率*45%,0.6,0.15,陈曦,0.88,20220930,,,,,0.00019999999999997797,-0.020895820835832864,-0.25222097416522005,0.40461559470162506,0.6384405988722537,-0.10728060286002496,-0.1411100033233632,0.2922
161035.SZ,医药增强LOF,富国基金,20161111,股票型,增强指数型,中证医药主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.2,0.2,牛志冬 蔡卡尔,4.45,20220930,,,,,-0.06599999999999995,0.04496788008565302,-0.20389344262295078,0.601029601029601,0.6736334405144694,-0.047550432276656944,-0.24508320726172464,0.4970000000000001
160322.SZ,港股精选LOF,华夏基金,20161111,股票型,股票型,恒生综合指数收益率*90%+同期人民币活期存款利率*10%,1.5,0.25,李湘杰 黄芳,13.42,20220930,,,,,-0.005900000000000016,0.3420840877087106,-0.2544214628297362,0.18409456226756452,0.45918186990957854,-0.1879247595643668,-0.23148770594588527,0.07280880999999995
160223.SZ,创业板LOF,国泰基金,20161111,股票型,被动指数型,创业板指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.15,谢东旭,1.44,20220930,,,,,-0.08389999999999997,-0.11438550534817726,-0.26152329307369987,0.4349132176234981,0.6524773203070482,0.16715934684684686,-0.2631007658445397,0.22199999999999998
501025.SH,香港银行LOF,鹏华基金,20161110,股票型,被动指数型,中证香港银行投资指数收益率*95%+银行活期存款利率(税后)*5%,0.75,0.15,张羽翔,2.38,20220930,,,,,-0.018000000000000016,0.16770123130151618,-0.061308020552120535,0.0641847852305407,-0.17275777994369335,0.032777905033966305,0.055195836878794965,0.03411352000000001
161124.SZ,港股小盘LOF,易方达基金,20161102,股票型,被动指数型,恒生综合小型股指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,0.8,0.25,刘树荣,0.2,20220930,,,,,-0.012800000000000034,0.11132495948136142,-0.08248268319358369,0.1491316639741518,0.10552675511817952,-0.05317119694802095,-0.08906236884076225,0.08519999999999994
501050.SH,50AHLOF,华夏基金,20161027,股票型,被动指数型,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,华龙,22.48,20220930,,,,,-0.03400000000000003,0.2443064182194617,-0.12811980033277864,0.3187022900763357,0.1845151953690305,-0.05986560781918148,-0.14035087719298245,0.32299999999999995
501022.SH,银华鑫盛LOF,银华基金,20161014,混合型,灵活配置型,沪深300指数收益率*50%+中国债券总指数收益率*50%,1.5,0.25,王海峰,41.87,20220930,,,,,0.0009999999999998899,-0.10089910089910077,-0.14555555555555555,0.47074122236671,0.7541998231653404,0.266633064516129,-0.1329088738559491,1.1789999999999998
512100.SH,中证1000ETF,南方基金,20160929,股票型,被动指数型,中证1000指数,0.5,0.1,崔蕾,103.03,20220930,,,,,-0.05410000000000004,-0.13077492335341995,-0.3549799343305364,0.3454579721070487,0.31362935985432133,0.24173597782043094,-0.21201922713610996,-0.08239638999999999
501023.SH,港中小企LOF,鹏华基金,20160929,股票型,被动指数型,中证香港中小企业投资主题指数收益率*95%+银行活期存款利率(税后)*5%,0.75,0.15,,0.08,20211019,,,,,-0.010199999999999987,0.19961612284069097,-0.14059739167017232,0.07803015468964154,-0.005085823267641495,0.09082610680054784,,0.19500000000000006
160722.SZ,嘉实惠泽LOF,嘉实基金,20160929,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,邓力恒,0.9,20220930,,,,,-0.0024999999999999467,0.041608181271305375,-0.12031956877466542,0.3835523851203501,0.48647992425675424,-0.08561625172426891,-0.2546905708368932,0.2810496600000001
165317.SZ,建信丰裕LOF,建信基金,20160929,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率(全价)*50%,1.5,0.25,何珅华,0.42,20220930,,,,,-0.021700000000000053,0.036594091791883936,-0.15618221258134488,0.5115083537796472,0.783180026281209,-0.08231826260349394,-0.2889938592347661,0.5052000000000001
168105.SZ,九泰泰富,九泰基金,20160926,混合型,灵活配置型,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,2.0,0.25,刘源,0.51,20220930,,,,,-0.0033999999999999586,0.002909893638370473,-0.16426570628251302,0.3739525975580559,0.5621188360341524,0.30211935303959864,-0.3113890435602006,0.6076999999999999
167002.SZ,鼎越LOF,平安基金,20160920,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,薛冀颖,0.79,20220930,,,,,-0.008099999999999996,-0.051315656820244034,-0.1690934211924752,0.505435477682568,0.6191487554158525,0.5435752138097487,-0.3108535300316122,1.0274
160642.SZ,鹏华增瑞LOF,鹏华基金,20160920,混合型,灵活配置型,沪深300指数收益率*60%+中证综合债指数收益率*40%,1.5,0.25,刘玉江,2.05,20220930,,,,,0.006799999999999917,0.030591974572904412,-0.19872783346183504,0.3973063973063972,0.48407917383821003,0.360278341548275,-0.20747719328160974,0.8591
501026.SH,财通福享混合LOF,财通基金,20160918,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,夏钦,1.43,20220930,,,,,-0.0121,-0.06154469075817387,-0.25153705101930757,0.324398328289379,0.2898803046789989,-0.09617006917496213,-0.20496546574575314,-0.1482
160421.SZ,华安智增LOF,华安基金,20160913,混合型,灵活配置型,沪深300指数收益率*50%+中国债券总指数收益率*50%,1.5,0.25,王春,1.19,20220930,,,,,-0.032299999999999995,-0.01353725328097551,-0.21158479103383257,0.7573060573857597,0.5497014135611158,0.40300473147651333,-0.26169036609533075,1.1236000000000002
168104.SZ,九泰锐丰LOF,九泰基金,20160830,混合型,灵活配置型,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,1.5,0.25,刘开运,0.81,20220930,,,,,-0.0038000000000000256,0.030315197751455535,-0.13953035174900127,0.4940951086956521,0.6865171984399943,-0.024373304894032815,-0.24544429304794185,0.63833633
512680.SH,军工ETF龙头,广发基金,20160830,股票型,被动指数型,中证军工指数收益率,0.5,0.1,霍华明,30.69,20220930,,,,,-0.03649999999999998,-0.14611872146118726,-0.26285089318264665,0.2643375082399472,0.7090719499478623,0.14391397193410624,-0.26288419227948534,0.10559999999999992
512000.SH,券商ETF,华宝基金,20160830,股票型,被动指数型,中证全指证券公司指数,0.5,0.1,丰晨成 胡洁,215.91,20220930,,,,,-0.030000000000000027,-0.06853550448314955,-0.24405354574621088,0.4502487562189054,0.17899303803854316,-0.03654257595207546,-0.2608811511813821,-0.16790000000000005
160921.SZ,多策略LOF,大成基金,20160819,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25,邹建,2.89,20220930,,,,,0.0020000000000000018,-0.000999000999000889,-0.20350000000000001,0.4081967984934086,0.491399529478894,0.019138752548509202,0.06807512005591852,0.8208671000000001
168103.SZ,九泰锐益LOF,九泰基金,20160811,混合型,灵活配置型,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,2.0,0.25,刘开运,2.87,20220930,,,,,-0.007000000000000006,-0.0020140986908358527,-0.18264379414732587,0.3703703703703704,0.6171171171171169,0.1593314763231198,-0.2513214800576645,0.558
512810.SH,国防军工ETF,华宝基金,20160805,股票型,被动指数型,中证军工指数,0.5,0.1,胡洁,3.92,20220930,,,,,-0.07330000000000003,-0.12288272737080592,-0.28374723383329237,0.2525720164609053,0.7734428473648186,0.25079120030876106,-0.2552456183658356,0.2068000000000001
169105.SZ,东方红睿华LOF,东证资管,20160804,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,1.5,0.25,李响,18.58,20220930,,,,,0.011700000000000044,0.678956212315904,-0.21975628421734278,0.5117184449146139,0.4219634330298329,-0.08917051497714408,-0.24653405593715913,0.9523207899999999
161834.SZ,银华鑫锐LOF,银华基金,20160801,混合型,灵活配置型,沪深300指数收益率*50%+中国债券总指数收益率*50%,1.5,0.25,王海峰,36.66,20220930,,,,,0.0009999999999998899,-0.06893106893106878,-0.19206008583690992,0.14741035856573703,0.7916666666666667,0.2906983462532299,-0.14704384237958149,0.70420729
510810.SH,上海国企ETF,汇添富基金,20160728,股票型,被动指数型,中证上海国企指数,0.45,0.1,吴振翔,63.53,20220930,,,,,-0.020000000000000018,0.017755102040816297,-0.20794064567876472,0.21528621693456515,-0.003968255951972537,-0.03187250504458271,-0.13046380239905203,-0.19489219999999996
165525.SZ,基建工程LOF,中信保诚基金,20160727,股票型,被动指数型,中证基建工程指数收益率*95%+金融同业存款利率*5%,1.0,0.22,黄稚,10.82,20220930,,,,,0.19999999999999996,-0.08040201005025115,-0.3057324840764331,-0.03538663171690698,-0.08831521739130428,0.22265275707898655,-0.12359824475865437,-0.27738693467336684
512660.SH,军工ETF,国泰基金,20160726,股票型,被动指数型,中证军工指数收益率,0.5,0.1,艾小军,105.57,20220930,,,,,-0.021499999999999964,-0.13898824731732243,-0.269878946119155,0.23126929952868536,0.69376979936642,0.13746882793017468,-0.26363387229377916,0.07479999999999998
512880.SH,证券ETF,国泰基金,20160726,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.1,艾小军,289.27,20220930,,,,,0.030000000000000027,-0.07427184466019418,-0.24863674496644292,0.45213508233324023,0.1744186046511628,-0.03837656492922015,-0.26131722260040846,-0.13190000000000002
167001.SZ,鼎泰LOF,平安基金,20160721,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,薛冀颖,3.82,20220930,,,,,-0.00029999999999996696,-0.20116034810443137,-0.2607062359128474,0.41971544715447134,0.6045096635647818,0.5726819837906164,-0.3363907143870266,0.40359999999999996
164403.SZ,农业精选LOF,前海开源基金,20160720,混合型,灵活配置型,中证大农业指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率*10%,1.5,0.25,刘宏 吴国清,3.43,20220930,,,,,-0.010845986984815627,0.14364035087719287,-0.1016299137104505,0.27593582887700535,0.23973176865046103,0.03651115618661246,-0.11474233529028047,0.4719088937093274
160635.SZ,医药LOF基金,鹏华基金,20160715,股票型,被动指数型,中证医药卫生指数收益率*95%+商业银行活期存款利率(税后)*5%,0.75,0.15,张羽翔,0.95,20220930,,,,,-0.026946107784431163,0.11270491803278698,-0.24264705882352952,0.27636363636363637,0.46913580246913583,-0.10859728506787326,-0.20159535895576505,0.09880239520958081
160225.SZ,新能源汽车LOF,国泰基金,20160701,股票型,被动指数型,国证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.2,谢东旭,23.68,20220930,,,,,-0.14261168384879713,0.14226956338325236,-0.36392171344165436,0.31446814685822083,0.924707440936189,0.3050934954686245,-0.261460027249154,0.5196238017724725
159949.SZ,创业板50ETF,华安基金,20160630,股票型,被动指数型,创业板50指数收益率,0.5,0.1,许之彦,92.46,20220930,,,,,-0.17910000000000004,-0.14833759590792842,-0.3754110078627591,0.5117875944151979,0.8875094625283876,0.17213443490815764,-0.2968589611989324,0.02750000000000008
169104.SZ,东方红睿满LOF,东证资管,20160628,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,1.5,0.25,孙伟,42.07,20220930,,,,,0.052999999999999936,0.5544159544159546,-0.2003910068426198,0.48939767620216273,0.7236315053164359,-0.017428349063292343,-0.2108789935084211,1.59541742
501021.SH,香港中小LOF,华宝基金,20160624,股票型,被动指数型,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,1.0,0.25,周晶 杨洋,4.19,20220930,,,,,0.06020000000000003,0.34358200509289827,-0.16656138134344076,0.30417342323120256,0.13958510568680063,-0.12949351096818654,-0.15033973217230687,0.28800000000000003
501018.SH,南方原油LOF,南方基金,20160615,混合型,原油主题基金,WTI原油价格收益率*60%+BRENT原油价格收益率*40%,1.0,0.28,张其思,2.03,20220930,,,,,0.06719999999999993,-0.023988005997001356,-0.1355476624748009,0.33654063844238186,-0.5069026848479715,0.5297148746135346,0.33292162587019997,0.18710000000000004
161727.SZ,招商增荣LOF,招商基金,20160603,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.15,姚飞军,0.51,20220930,,,,,-0.0040000000000000036,0.039195979899497524,-0.1150870406189555,0.312568306010929,0.3497085761865112,0.03269586674892038,-0.14516129032258057,0.43100000000000005
160519.SZ,博时睿利LOF,博时基金,20160531,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,陈曦,0.55,20220930,,,,,-0.007000000000000006,0.010070493454179152,-0.22233300099700887,0.6102564102564102,0.4665605095541402,0.2057546145494028,-0.2156686177397569,0.742
501017.SH,国泰融丰LOF,国泰基金,20160526,混合型,灵活配置型,沪深300指数收益率*60%+中证综合债指数收益率*40%,1.0,0.25,樊利安,8.53,20220930,,,,,0.007900000000000018,-0.05218771703542016,-0.190261780104712,0.17020065951118588,0.17923363000574963,0.119687435825355,-0.02672340124233043,0.16289711000000007
161232.SZ,国投瑞盛LOF,国投瑞银基金,20160525,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,吴潇,4.18,20220930,,,,,-0.02300000000000002,-0.14022517911975435,-0.36190476190476184,0.5242537313432833,0.5458996328029375,0.19081551860649257,-0.12965425531914898,0.30899999999999994
165528.SZ,信诚鼎利LOF,中信保诚基金,20160524,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,吴振华 王睿,0.52,20220930,,,,,0.010000000000000009,0.001980198019801982,-0.21859545004945588,0.19873417721518977,0.6124604012671594,0.059593975114603924,-0.28114956736711993,0.16310000000000002
159948.SZ,创业板ETF南方,南方基金,20160513,股票型,被动指数型,创业板指数收益率,0.15,0.05,孙伟,20.24,20220930,,,,,-0.01880000000000004,-0.07834946510443207,-0.2911462363214325,0.441032839544675,0.6655854566429062,0.12862752499269514,-0.29095949069918037,0.23175327
160518.SZ,博时睿远LOF,博时基金,20160415,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,陈伟,2.64,20220930,,,,,-0.0040000000000000036,-0.02108433734939761,-0.09641025641025638,0.44835414301929627,0.6927899686520377,0.21342592592592585,-0.250667684090042,0.964
162415.SZ,美国消费LOF,华宝基金,20160318,股票型,被动指数型,经人民币汇率调整的标普美国品质消费股票指数收益率*95%+人民币活期存款利率(税后)*5%,1.0,0.25,周晶 杨洋,2.86,20220930,,,,,0.10099999999999998,0.1289736603088103,0.054706355591311207,0.28582434514637906,0.18094667465548234,0.22222222222222207,-0.29223744292237436,0.7050000000000001
501015.SH,财通升级混合LOF,财通基金,20160309,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,沈犁,2.06,20220930,,,,,0.038000000000000034,-0.09055876685934497,-0.22033898305084743,0.23913043478260876,0.23464912280701739,-0.001776198934280444,-0.006227758007117542,0.11699999999999999
161033.SZ,智能汽车LOF,富国基金,20160216,股票型,被动指数型,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.2,张圣贤,3.72,20220930,,,,,-0.05700000000000005,0.1164021164021164,-0.3390151515151516,0.7739628040057226,0.3733870967741936,0.25954198473282436,-0.3356643356643356,0.42500000000000004
168102.SZ,九泰锐富LOF,九泰基金,20160204,混合型,混合型,沪深300指数收益率*60%+中国债券总指数收益率*40%,1.5,0.25,刘开运 袁多武,2.82,20220930,,,,,0.02400000000000002,-0.005761718750000016,-0.19467635792161875,0.4786051103793145,0.376062243175381,0.30151204668433806,-0.1119997988207107,0.92802395
501005.SH,精准医疗LOF,汇添富基金,20160121,股票型,被动指数型,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.75,0.1,吴振翔,10.08,20220930,,,,,0.008999999999999897,-0.05183349851337949,-0.2999581939799332,0.5613616004777547,0.6700133868808567,-0.15883194961351266,-0.282145531277653,0.05459999999999998
169103.SZ,东方红睿轩定开,东证资管,20160120,混合型,灵活配置型,沪深300指数*60%+恒生指数*20%+中国债券总指数收益率*20%,1.5,0.25,周云,11.31,20220930,,,,,0.07400000000000007,0.5823091247672253,-0.23267035424267388,0.47890852011053114,0.3658943701697041,-0.09229114429494961,-0.17437665057430302,0.9722624900000001
161229.SZ,国投中国价值LOF,国投瑞银基金,20151221,股票型,股票型,MSCI中国指数*95%+同期人民币一年期定期存款利率(税后)*5%,1.8,0.3,汤海波,1.33,20220930,,,,0.0,0.1963999999999999,0.2979772651287195,-0.08468027561336851,0.26198353183042666,0.18106060230284476,-0.19692110000994453,-0.04952077115361265,0.60483577
510580.SH,中证500ETF易方达,易方达基金,20150827,股票型,被动指数型,中证500指数,0.15,0.05,余海燕,18.94,20220930,,,,0.2047000000000001,-0.1588777288951606,-0.017068864037669298,-0.3597043252422336,0.28752251902469317,0.30852586272666777,0.20894886087091438,-0.18023733880035517,0.07510686
510360.SH,沪深300ETF基金,广发基金,20150820,股票型,被动指数型,沪深300指数收益率,0.5,0.1,刘杰,14.85,20220930,,,,0.1057999999999999,-0.07569180683667923,0.23782038739972616,-0.2335414526199321,0.3863683233656424,0.31022685013015994,-0.023785195277020915,-0.20090713496540089,0.3742000000000001
168101.SZ,九泰锐智LOF,九泰基金,20150814,混合型,灵活配置型,沪深300指数收益率*60%+中国债券总指数收益率*40%,2.0,0.25,刘开运,0.66,20220930,,,,0.05400000000000005,0.27865275142314977,0.025450767975068636,-0.2310419681620839,0.4441191775665758,0.7316476304330692,0.12314457040841371,-0.23237476802378712,1.2911743699999998
161227.SZ,国投深证100LOF,国投瑞银基金,20150814,股票型,被动指数型,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,0.75,0.15,赵建,2.54,20220930,,,,0.01575306013837151,-0.13580635020433832,0.21104644113010795,-0.32195244055068833,0.5376549394565857,0.4986376043386349,0.015757576398383086,-0.23568019235927112,0.289557951037786
502023.SH,钢铁LOF,鹏华基金,20150813,股票型,被动指数型,国证钢铁行业指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,闫冬,9.48,20220930,,,,-0.0030000000000000027,-0.06690070210631893,0.1525824116825941,-0.2740823551332215,0.034715558118672295,0.1565802239826165,0.433155074659061,-0.21428570841470038,0.0515167299999999
502040.SH,上证50LOF基金,长盛基金,20150813,股票型,被动指数型,上证50指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,陈亘斯,0.51,20220930,,,,0.11499999999999999,-0.13363228699551571,0.27827703749612653,-0.16526723720329395,0.42461800019303164,0.35146588958556724,-0.035717281677961024,-0.1695504737764616,0.5974336
502053.SH,券商LOF,长盛基金,20150813,股票型,被动指数型,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,陈亘斯,3.93,20220930,,,,0.248,-0.17307692307692304,-0.11191860465116284,-0.23600654664484444,0.42008356183947426,0.2488345087448791,0.01927272735472165,-0.2439350708846426,-0.04304746999999998
167301.SZ,保险主题LOF,方正富邦基金,20150731,股票型,被动指数型,中证方正富邦保险主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1.0,0.2,吴昊,52.55,20220930,,,,0.060699999999999976,-0.06260016969925522,0.42361460323845923,-0.2386867891204521,0.40758827505151657,0.11339656315453568,-0.21726190754622407,-0.04816223087307511,0.2582825099999999
502010.SH,证券LOF,易方达基金,20150708,股票型,被动指数型,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,张湛,12.09,20220930,,,,-0.14349999999999996,-0.1531398949211909,-0.06657440077298131,-0.2325371472575222,0.43678363028685463,0.24585784104273342,-0.013301976014640783,-0.2485475910865561,-0.31002383
502003.SH,军工LOF,易方达基金,20150708,股票型,被动指数型,中证军工指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,张湛,6.92,20220930,,,,-0.14970000000000006,-0.20134745383982125,-0.1609568389994008,-0.2611005810199404,0.25091881637257907,0.8309719251575671,0.1589880679192807,-0.2459035750685071,-0.15687244
184801.SZ,鹏华前海REIT,鹏华基金,20150706,混合型,混合型,十年期国债收益率+1.5%,0.65,0.1,刘方正 尤柏年,30.62,20220930,,,,0.04600000000000004,0.0526768642447418,0.021798365122615824,0.06865273454868824,0.077603362743466,0.0637928589907061,0.06933095705046614,-0.0024678193369406243,0.46907067999999996
501000.SH,国金鑫新LOF,国金基金,20150703,混合型,灵活配置型,一年期银行定期存款利率(税后)+3%,1.2,0.1,宫雪,0.01,20220930,,,,0.0020000000000000018,0.013972055888223565,0.21456692913385825,-0.22933549432739062,0.07150368033648785,-0.02845927379784094,-0.08787878787878785,-0.1040974529346622,-0.19099999999999995
501001.SH,财通精选混合LOF,财通基金,20150701,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,钟俊,0.78,20220930,,,,0.10499999999999998,-0.07149321266968323,0.08284600389863545,-0.16471647164716466,0.23491379310344812,0.8385689354275745,0.13763644992880852,-0.2853566958698372,0.7130000000000001
512330.SH,信息科技ETF,南方基金,20150629,股票型,被动指数型,中证500信息技术指数,0.5,0.1,孙伟,4.19,20220930,,,,0.0475000000000001,-0.22749403341288787,0.010627780523974222,-0.3231841526045488,0.7416907514450867,0.0733250362995229,0.15779302348052954,-0.3061258554498414,-0.16859999999999997
168204.SZ,煤炭LOF,中融基金,20150625,股票型,被动指数型,中证煤炭指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,赵菲,9.23,20220930,,,,-0.2328,0.015380604796663233,0.08023106546854943,-0.3262063339275105,0.13136429539346897,0.14890658108465268,0.4897330704699204,0.15230874974719574,0.2651602799999999
159945.SZ,能源ETF基金,广发基金,20150625,股票型,被动指数型,中证全指能源指数,0.5,0.1,夏浩洋,0.52,20220930,,,,-0.29710000000000003,-0.002418551714326254,0.09883057615516246,-0.2536984168180639,0.11730969760166841,-0.059573806190698395,0.36635792259345007,0.11221401767340516,-0.08120000000000005
161030.SZ,体育LOF,富国基金,20150625,股票型,被动指数型,中证体育产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,张圣贤,1.6,20220930,,,,0.050799999999999956,-0.25951655881233343,-0.2692455982521527,-0.300070911009497,0.5847535482213565,0.042641751016501986,0.10256409788503941,-0.30418604716596287,-0.49550749000000005
159944.SZ,材料ETF,广发基金,20150625,股票型,被动指数型,中证全指原材料指数,0.5,0.1,夏浩洋,0.2,20220930,,,,-0.08399999999999996,-0.06615720524017465,0.11992986557568662,-0.3634940513462743,0.2523349172538097,0.2874525709799817,0.29441056910569113,-0.20091073251158043,0.017800000000000038
168203.SZ,钢铁LOF,中融基金,20150619,股票型,被动指数型,国证钢铁行业指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,赵菲,3.34,20220930,,,,-0.44260849999999996,-0.1007343671369227,0.12403600153873469,-0.37307362314683734,0.02724136256781711,0.0987267627532907,0.47526883899750644,-0.20262390923365886,-0.53103365
161032.SZ,煤炭龙头LOF,富国基金,20150619,股票型,被动指数型,中证煤炭指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.12,张圣贤,18.28,20220930,,,,-0.35019999999999996,0.03647276084949206,0.11655530809205644,-0.30834111702127665,0.2325509123263397,0.15418447765626822,0.460451975415903,0.15796260366136833,0.25132957999999994
163118.SZ,医药生物LOF,申万菱信基金,20150619,股票型,被动指数型,中证申万医药生物指数收益率*95%+银行同业存款利率*5%,1.0,0.22,廖裕舟,2.42,20220930,,,,0.028899999999999926,-0.1377198950335309,0.13029756537421092,-0.2546936477861986,0.4045524042157138,0.6628731962672398,-0.06081206720868242,-0.21715418828034078,0.2834382099999999
502006.SH,国企改革LOF,易方达基金,20150615,股票型,被动指数型,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,宋钊贤 林伟斌,0.86,20220930,,,,-0.3571,-0.1300357753927516,0.1818344359020204,-0.23487598306110102,0.35270272727272717,0.4319775087083015,0.033647465309573694,-0.15942215537666804,-0.14839252999999997
161031.SZ,工业40LOF,富国基金,20150615,股票型,被动指数型,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,张圣贤,6.64,20220930,,,,-0.2643,-0.24249014543971728,-0.05293378790597519,-0.34189132247063286,0.6857431541049573,0.6431947516429551,0.18309859023183792,-0.2976190491877609,-0.20045831999999997
162414.SZ,新机遇LOF,华宝基金,20150611,混合型,灵活配置型,1年期银行定期存款基准利率(税后)+3%,0.6,0.25,林昊,0.71,20220930,,,,0.028899999999999926,0.039945572941977,0.08841947845593047,-0.04475176086583046,0.17824365664927136,0.18304696449026328,0.062354763749031775,-0.03906914570421681,0.5814999999999999
159941.SZ,纳指ETF,广发基金,20150610,股票型,被动指数型,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),0.8,0.25,刘杰,106.15,20220930,,,,0.00649999999999995,0.11028315946348732,0.22467788117394427,0.04075967859751649,0.37369239468476106,0.34401852328273724,0.23804601661498426,-0.273941680324067,1.3479999999999999
160135.SZ,高铁基金LOF,南方基金,20150610,股票型,被动指数型,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.2,孙伟,1.84,20220930,,,,-0.26980000000000004,-0.13859216652971784,-0.05658877761882048,-0.244766846361186,0.04777692480516816,-0.07028067977529472,0.07009201949451759,-0.07854313040044665,-0.56926201
160637.SZ,创业板LOF基金,鹏华基金,20150609,股票型,被动指数型,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,苏俊杰,1.12,20220930,,,,-0.20140000000000002,-0.2680941647883796,-0.12899914456800687,-0.2726709487330583,0.4080504319273804,0.6381258452274312,0.14745098627171668,-0.2740943345702544,-0.28777476
