ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,all
168103.SZ,九泰锐益LOF,九泰基金,20160811,混合型,灵活配置型,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,2,0.25,8.99,20210930,,,,,-0.007,-0.002014099,-0.182643794,0.37037037,0.617117117,0.159331476,1.081
512810.SH,国防军工ETF,华宝基金,20160805,股票型,被动指数型,中证军工指数,0.5,0.1,2.74,20210930,,,,,-0.0733,-0.122882727,-0.283747234,0.252572016,0.773442847,0.2507912,0.6204
169105.SZ,东方红睿华LOF,东证资管,20160804,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,1.5,0.25,30.82,20210930,,,,,0.0117,0.678956212,-0.219756284,0.511718445,0.421963433,-0.089170515,1.59112015
161834.SZ,银华鑫锐LOF,银华基金,20160801,混合型,灵活配置型,沪深300指数收益率*50%+中国债券总指数收益率*50%,1.5,0.25,19.56,20210930,,,,,0.001,-0.068931069,-0.192060086,0.147410359,0.791666667,0.290698346,0.99800104
510810.SH,上海国企ETF,汇添富基金,20160728,股票型,被动指数型,中证上海国企指数,0.45,0.1,80.45,20210930,,,,,-0.02,0.017755102,-0.207940646,0.215286217,-0.003968256,-0.031872505,-0.07409513
165525.SZ,基建工程LOF,中信保诚基金,20160727,股票型,被动指数型,中证基建工程指数收益率*95%+金融同业存款利率*5%,1,0.22,12.64,20210930,,,,,0.2,-0.08040201,-0.305732484,-0.035386632,-0.088315217,0.222652757,-0.175477387
512880.SH,证券ETF,国泰基金,20160726,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.1,338.49,20210930,,,,,0.03,-0.074271845,-0.248636745,0.452135082,0.174418605,-0.038376565,0.1752
512660.SH,军工ETF,国泰基金,20160726,股票型,被动指数型,中证军工指数收益率,0.5,0.1,142.8,20210930,,,,,-0.0215,-0.138988247,-0.269878946,0.2312693,0.693769799,0.137468828,0.4596
167001.SZ,鼎泰LOF,平安基金,20160721,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,6.02,20210930,,,,,-0.0003,-0.201160348,-0.260706236,0.419715447,0.604509664,0.572681984,1.1151
164403.SZ,农业精选LOF,前海开源基金,20160720,混合型,灵活配置型,中证大农业指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率*10%,1.5,0.25,6.24,20210930,,,,,-0.010845987,0.143640351,-0.101629914,0.275935829,0.239731769,0.036511156,0.662689805
160635.SZ,医药LOF基金,鹏华基金,20160715,股票型,被动指数型,中证医药卫生指数收益率*95%+商业银行活期存款利率(税后)*5%,0.75,0.15,0.99,20210930,,,,,-0.026946108,0.112704918,-0.242647059,0.276363636,0.469135802,-0.108597285,0.376247505
511970.SH,国寿货币ETF,国寿安保基金,20160704,货币市场型,货币型,7天通知存款利率(税后),0.33,0.1,0.07,20210930,,,,,0.01161149,0.035914112,0.025435674,0.017428502,0.020381361,0.022281692,0.13985802
160225.SZ,新能源汽车LOF,国泰基金,20160701,股票型,被动指数型,国证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.2,30.32,20210930,,,,,-0.142611684,0.142269563,-0.363921713,0.314468147,0.924707441,0.305093495,1.057605354
511850.SH,财富宝ETF,招商基金,20160630,货币市场型,货币型,人民币活期存款基准利率(税后),0.33,0.1,49.94,20210930,,,,,0.01315928,0.043290391,0.04000686,0.027782371,0.019634404,0.022831174,0.17750171
159949.SZ,创业板50ETF,华安基金,20160630,股票型,被动指数型,创业板50指数收益率,0.5,0.1,96.13,20210930,,,,,-0.1791,-0.148337596,-0.375411008,0.511787594,0.887509463,0.172134435,0.4613
169104.SZ,东方红睿满LOF,东证资管,20160628,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,1.5,0.25,70.3,20210930,,,,,0.053,0.554415954,-0.200391007,0.489397676,0.723631505,-0.017428349,2.28899801
501021.SH,香港中小LOF,华宝基金,20160624,股票型,被动指数型,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,1,0.25,7.64,20210930,,,,,0.0602,0.343582005,-0.166561381,0.304173423,0.139585106,-0.129493511,0.5159
163003.SZ,长信利鑫LOF,长信基金,20160624,债券型,债券型,中债综合指数,0.7,0.2,0.09,20210930,,,,,0.0103,0.018016234,0.053788542,0.057105677,0.047698107,0.036759395,0.24400285
511910.SH,融通货币ETF,融通基金,20160620,货币市场型,货币型,银行活期存款利率(税后),0.33,0.05,0.04,20210930,,,,,0.01216298,0.030063973,0.03224901,0.022395558,0.02080185,0.021240595,0.14640519
501018.SH,南方原油LOF,南方基金,20160615,混合型,原油主题基金,WTI原油价格收益率*60%+BRENT原油价格收益率*40%,1,0.28,7.32,20210930,,,,,0.0672,-0.023988006,-0.135547662,0.336540638,-0.506902685,0.529714875,-0.1094
161727.SZ,招商增荣LOF,招商基金,20160603,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.15,0.5,20210930,,,,,-0.004,0.03919598,-0.115087041,0.312568306,0.349708576,0.032695867,0.674
160519.SZ,博时睿利LOF,博时基金,20160531,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,1.5,20210930,,,,,-0.007,0.010070493,-0.222333001,0.61025641,0.46656051,0.205754615,1.221
501017.SH,国泰融丰LOF,国泰基金,20160526,混合型,灵活配置型,沪深300指数收益率*60%+中证综合债指数收益率*40%,1.5,0.25,9.96,20210930,,,,,0.0079,-0.052187717,-0.19026178,0.17020066,0.17923363,0.119687436,0.19482695
161232.SZ,国投瑞盛LOF,国投瑞银基金,20160525,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,4.46,20210930,,,,,-0.023,-0.140225179,-0.361904762,0.524253731,0.545899633,0.190815519,0.504
165528.SZ,信诚鼎利LOF,中信保诚基金,20160524,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,0.55,20210930,,,,,0.01,0.001980198,-0.21859545,0.198734177,0.612460401,0.059593975,0.618
162215.SZ,泰达聚利债券LOF,泰达宏利基金,20160513,债券型,债券型,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,0.7,0.2,0.37,20210930,,,,,0.008,0.029761905,-0.068400771,0.170630817,0.083922261,0.027709861,0.261
159948.SZ,创业板ETF南方,南方基金,20160513,股票型,被动指数型,创业板指数收益率,0.15,0.05,24.33,20210930,,,,,-0.0188,-0.078349465,-0.291146236,0.44103284,0.665585457,0.128627525,0.73721142
160622.SZ,鹏华丰利LOF,鹏华基金,20160425,债券型,债券型,中债总指数收益率,0.7,0.2,43.61,20210930,,,,,0.0252,-0.010144362,0.070752858,0.07504885,0.041280905,0.079851794,0.31349964
160518.SZ,博时睿远LOF,博时基金,20160415,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,2.25,20210930,,,,,-0.004,-0.021084337,-0.096410256,0.448354143,0.692789969,0.213425926,1.621
162415.SZ,美国消费LOF,华宝基金,20160318,股票型,被动指数型,经人民币汇率调整的标普美国品质消费股票指数收益率*95%+人民币活期存款利率(税后)*5%,1,0.25,2.86,20210930,,,,,0.101,0.12897366,0.054706356,0.285824345,0.180946675,0.222222222,1.409
501015.SH,财通升级混合LOF,财通基金,20160309,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,1.63,20210930,,,,,0.038,-0.090558767,-0.220338983,0.239130435,0.234649123,-0.001776199,0.124
511920.SH,广发货币ETF,广发基金,20160309,货币市场型,货币型,活期存款利率(税后),0.15,0.05,0.14,20210930,,,,,0.01923363,0.033965849,0.035144275,0.023425011,0.019920336,0.023614679,0.16490277
161033.SZ,智能汽车LOF,富国基金,20160216,股票型,被动指数型,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.2,2.82,20210930,,,,,-0.057,0.116402116,-0.339015152,0.773962804,0.373387097,0.259541985,1.145
163005.SZ,长信利众LOF,长信基金,20160204,债券型,债券型,中债综合(全价)指数,0.7,0.2,19.96,20210930,,,,,0.0206,0.014796668,0.044914518,0.089135087,0.012908973,0.095081568,0.30666818
168102.SZ,九泰锐富LOF,九泰基金,20160204,混合型,混合型,沪深300指数收益率*60%+中国债券总指数收益率*40%,1.5,0.25,4.39,20210930,,,,,0.024,-0.005761719,-0.194676358,0.47860511,0.376062243,0.301512047,1.17119765
166016.SZ,中欧纯债LOF,中欧基金,20160202,债券型,债券型,中债综合(全价)指数收益率,0.3,0.1,0.06,20210930,,,,,-0.006231231,0.018130996,0.035616235,0.047404256,0.025670958,0.030454756,0.157955135
511820.SH,鹏华添利ETF,鹏华基金,20160129,货币市场型,货币型,活期存款利率(税后),0.3,0.09,2.02,20210930,,,,,0.02125163,0.036764333,0.034486432,0.022921421,0.01904435,0.020089102,0.1639036
501005.SH,精准医疗LOF,汇添富基金,20160121,股票型,被动指数型,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.75,0.1,10.5,20210930,,,,,0.009,-0.051833499,-0.299958194,0.5613616,0.670013387,-0.15883195,0.4691
169103.SZ,东方红睿轩定开,东证资管,20160120,混合型,灵活配置型,沪深300指数*60%+恒生指数*20%+中国债券总指数收益率*20%,1.5,0.25,45.42,20210930,,,,,0.074,0.582309125,-0.232670354,0.47890852,0.36589437,-0.092291144,1.38881627
161823.SZ,银华永兴LOF,银华基金,20160118,债券型,债券型,中证全债指数,0.315,0.1,0.72,20210930,,,,,0.013,0.014807502,0.06037001,0.045913682,0.024582968,0.031705227,0.204
163907.SZ,中海惠裕LOF,中海基金,20160108,债券型,债券型,中证全债指数,0.7,0.2,0.09,20210930,,,,,0.021978022,0.024437928,0.044083969,0.016220261,0.02122347,0.029396117,0.167760539
511960.SH,嘉实快线ETF,嘉实基金,20151228,货币市场型,货币型,按中国人民银行公布币活期存款利率(税后),0.15,0.06,0.1,20210930,,,,6.83E-05,0.024513565,0.039845471,0.034806924,0.023987405,0.017721511,0.022686154,0.17416702
161229.SZ,国投中国价值LOF,国投瑞银基金,20151221,股票型,股票型,MSCI中国指数*95%+同期人民币一年期定期存款利率(税后)*5%,1.8,0.3,1.67,20210930,,,,0,0.1964,0.297977265,-0.084680276,0.261983532,0.181060602,-0.1969211,0.68844907
164206.SZ,天弘添利LOF,天弘基金,20151203,债券型,债券型,中国债券总指数,0.35,0.1,15.85,20210930,,,,0.009,0.025768087,0.020289855,0.051184834,0.086564472,0.053360996,0.443509911,0.83224713
511930.SH,中融日盈货币ETF,中融基金,20151130,货币市场型,货币型,七天通知存款利率(税后),0.3,0.06,0.01,20210930,,,,0.002023,0.026048504,0.03503747,0.034016666,0.026947135,0.020026243,0.019411605,0.17425404
511900.SH,富国货币ETF,富国基金,20151124,货币市场型,货币型,活期存款利率(税后),0.28,0.05,1.77,20210930,,,,0.0024578,0.023738984,0.035871135,0.036852952,0.024673636,0.019384217,0.021215536,0.175057
511980.SH,现金添富ETF,汇添富基金,20151016,货币市场型,货币型,活期存款利率(税后),0.3,0.1,0.48,20210930,,,,0.00499929,0.025532187,0.034681136,0.031684031,0.024907998,0.019756472,0.017687972,0.16942648
510580.SH,中证500ETF易方达,易方达基金,20150827,股票型,被动指数型,中证500指数,0.15,0.05,14.01,20210930,,,,0.2047,-0.158877729,-0.017068864,-0.359704325,0.287522519,0.308525863,0.208948861,0.31148552
510360.SH,沪深300ETF基金,广发基金,20150820,股票型,被动指数型,沪深300指数收益率,0.5,0.1,18.53,20210930,,,,0.1058,-0.075691807,0.237820387,-0.233541453,0.386368323,0.31022685,-0.023785195,0.7197
161227.SZ,国投深证100LOF,国投瑞银基金,20150814,股票型,被动指数型,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,0.75,0.15,4,20210930,,,,0.01575306,-0.13580635,0.211046441,-0.321952441,0.537654939,0.498637604,0.015757576,0.687196823
168101.SZ,九泰锐智LOF,九泰基金,20150814,混合型,灵活配置型,沪深300指数收益率*60%+中国债券总指数收益率*40%,2,0.25,1.11,20210930,,,,0.054,0.278652751,0.025450768,-0.231041968,0.444119178,0.73164763,0.12314457,1.98475646
502053.SH,券商LOF,长盛基金,20150813,股票型,被动指数型,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,1,0.22,4.57,20210930,,,,0.248,-0.173076923,-0.111918605,-0.236006547,0.420083562,0.248834509,0.019272727,0.26570152
502023.SH,钢铁LOF,鹏华基金,20150813,股票型,被动指数型,国证钢铁行业指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,14.38,20210930,,,,-0.003,-0.066900702,0.152582412,-0.274082355,0.034715558,0.156580224,0.433155075,0.33829401
502040.SH,上证50LOF基金,长盛基金,20150813,股票型,被动指数型,上证50指数收益率*95%+银行活期存款利率(税后)*5%,1,0.22,1.1,20210930,,,,0.115,-0.133632287,0.278277037,-0.165267237,0.424618,0.35146589,-0.035717282,0.92357699
161226.SZ,国投白银LOF,国投瑞银基金,20150806,商品型,白银期货型,上海期货交易所白银期货主力合约收益率(扣除相关费用),1,0.2,11.7,20210930,,,,-0.076,0.050865801,-0.121524202,-0.082063306,0.14559387,0.064659978,-0.240837696,-0.275
167301.SZ,保险主题LOF,方正富邦基金,20150731,股票型,被动指数型,中证方正富邦保险主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1,0.2,43.66,20210930,,,,0.0607,-0.06260017,0.423614603,-0.238686789,0.407588275,0.113396563,-0.217261908,0.3219506
167501.SZ,安信宝利债券LOF,安信基金,20150724,债券型,债券型,中债综合指数,0.7,0.2,3.95,20210930,,,,0.036,0.049227799,0.02023919,0.103697024,0.042300531,0.023447058,0.018955325,0.3304388
511830.SH,华泰货币ETF,华泰柏瑞基金,20150714,货币市场型,货币型,当期银行活期存款利率(税后),0.15,0.09,0.19,20210930,,,,0.01147342,0.025930657,0.038698728,0.034970475,0.023683454,0.018686538,0.022643015,0.18886837
502003.SH,军工LOF,易方达基金,20150708,股票型,被动指数型,中证军工指数收益率*95%+同期银行活期存款利率(税后)*5%,1,0.22,8.15,20210930,,,,-0.1497,-0.201347454,-0.160956839,-0.261100581,0.250918816,0.830971925,0.158988068,0.11806333
502010.SH,证券LOF,易方达基金,20150708,股票型,被动指数型,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,1,0.22,13.48,20210930,,,,-0.1435,-0.153139895,-0.066574401,-0.232537147,0.43678363,0.245857841,-0.013301976,-0.08180989
184801.SZ,鹏华前海REIT,鹏华基金,20150706,混合型,混合型,十年期国债收益率+1.5%,0.65,0.1,32.03,20210930,,,,0.046,0.052676864,0.021798365,0.068652735,0.077603363,0.063792859,0.069330957,0.47270505
501000.SH,国金鑫新LOF,国金基金,20150703,混合型,灵活配置型,一年期银行定期存款利率(税后)+3%,1.2,0.1,0.01,20210930,,,,0.002,0.013972056,0.214566929,-0.229335494,0.07150368,-0.028459274,-0.087878788,-0.097
501001.SH,财通精选混合LOF,财通基金,20150701,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,2.1,20210930,,,,0.105,-0.071493213,0.082846004,-0.164716472,0.234913793,0.838568935,0.13763645,1.397
512330.SH,信息科技ETF,南方基金,20150629,股票型,被动指数型,中证500信息技术指数,0.5,0.1,6.46,20210930,,,,0.0475,-0.227494033,0.010627781,-0.323184153,0.741690751,0.073325036,0.157793023,0.1982
159944.SZ,材料ETF,广发基金,20150625,股票型,被动指数型,中证全指原材料指数,0.5,0.1,0.26,20210930,,,,-0.084,-0.066157205,0.119929866,-0.363494051,0.252334917,0.287452571,0.294410569,0.2737
168204.SZ,煤炭LOF,中融基金,20150625,股票型,被动指数型,中证煤炭指数收益率*95%+同期银行活期存款利率(税后)*5%,1,0.22,11.21,20210930,,,,-0.2328,0.015380605,0.080231065,-0.326206334,0.131364295,0.148906581,0.48973307,0.09793515
161030.SZ,体育LOF,富国基金,20150625,股票型,被动指数型,中证体育产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.22,2.63,20210930,,,,0.0508,-0.259516559,-0.269245598,-0.300070911,0.584753548,0.042641751,0.102564098,-0.27496063
159945.SZ,能源ETF基金,广发基金,20150625,股票型,被动指数型,中证全指能源指数,0.5,0.1,0.69,20210930,,,,-0.2971,-0.002418552,0.098830576,-0.253698417,0.117309698,-0.059573806,0.366357923,-0.1739
168203.SZ,钢铁LOF,中融基金,20150619,股票型,被动指数型,国证钢铁行业指数收益率*95%+同期银行活期存款利率(税后)*5%,1,0.22,4.41,20210930,,,,-0.4426085,-0.100734367,0.124036002,-0.373073623,0.027241363,0.098726763,0.475268839,-0.41186304
163118.SZ,医药生物LOF,申万菱信基金,20150619,股票型,被动指数型,中证申万医药生物指数收益率*95%+银行同业存款利率*5%,1,0.22,2.8,20210930,,,,0.0289,-0.137719895,0.130297565,-0.254693648,0.404552404,0.662873196,-0.060812067,0.6394521
161032.SZ,煤炭龙头LOF,富国基金,20150619,股票型,被动指数型,中证煤炭指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.12,28.75,20210930,,,,-0.3502,0.036472761,0.116555308,-0.308341117,0.232550912,0.154184478,0.460451975,0.08063039
502006.SH,国企改革LOF,易方达基金,20150615,股票型,被动指数型,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,1,0.22,1.17,20210930,,,,-0.3571,-0.130035775,0.181834436,-0.234875983,0.352702727,0.431977509,0.033647465,0.01312148
161031.SZ,工业40LOF,富国基金,20150615,股票型,被动指数型,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.22,10.49,20210930,,,,-0.2643,-0.242490145,-0.052933788,-0.341891322,0.685743154,0.643194752,0.18309859,0.13833053
162414.SZ,新机遇LOF,华宝基金,20150611,混合型,灵活配置型,1年期银行定期存款基准利率(税后)+3%,0.6,0.25,2.49,20210930,,,,0.0289,0.039945573,0.088419478,-0.044751761,0.178243657,0.183046964,0.062354764,0.6458
159941.SZ,纳指ETF,广发基金,20150610,股票型,被动指数型,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),0.8,0.25,7.19,20210930,,,,0.0065,0.110283159,0.224677881,0.040759679,0.373692395,0.344018523,0.238046017,2.2339
160135.SZ,高铁基金LOF,南方基金,20150610,股票型,被动指数型,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.2,2.47,20210930,,,,-0.2698,-0.138592167,-0.056588778,-0.244766846,0.047776925,-0.07028068,0.070092019,-0.53254677
160637.SZ,创业板LOF基金,鹏华基金,20150609,股票型,被动指数型,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,1.38,20210930,,,,-0.2014,-0.268094165,-0.128999145,-0.272670949,0.408050432,0.638125845,0.147450986,-0.01884601
159943.SZ,深证成指ETF,大成基金,20150605,股票型,被动指数型,深证成份指数,0.5,0.1,1.15,20210930,,,,-0.1375,-0.186898551,0.096677599,-0.333983359,0.456391335,0.425442059,0.085254791,0.15443235
161123.SZ,并购重组LOF,易方达基金,20150603,股票型,被动指数型,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,1,0.22,5.63,20210930,,,,-0.3035,-0.201292175,-0.121495327,-0.370906588,0.260053322,0.269759684,0.110276324,-0.45368476
161122.SZ,生物科技LOF,易方达基金,20150603,股票型,被动指数型,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1,9.61,20210930,,,,-0.2093,-0.13469078,0.025277615,-0.235368628,0.528363666,0.784333891,-0.072791881,0.35759733
502013.SH,一带一路LOF,长盛基金,20150529,股票型,被动指数型,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,1,0.22,4.1,20210930,,,,-0.4204,-0.148723257,0.129509526,-0.258747533,0.183939313,0.257461535,0.061365223,-0.34725403
510560.SH,国寿500ETF,国寿安保基金,20150529,股票型,被动指数型,中证500指数,0.5,0.1,2.64,20210930,,,,-0.2771,-0.167796376,0.018617021,-0.325718016,0.264567175,0.219375998,0.17671004,-0.2504438
160639.SZ,高铁LOF,鹏华基金,20150527,股票型,被动指数型,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,1.13,20210930,,,,-0.4001,-0.164694116,-0.075633606,-0.267335492,0.022010265,0.027065689,0.075242719,-0.61650605
161726.SZ,生物医药LOF,招商基金,20150527,股票型,被动指数型,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1,0.22,111.93,20210930,,,,-0.2323,-0.138726065,0.074561404,-0.208991499,0.563263978,0.706754487,-0.111205615,0.33307983
161725.SZ,白酒基金LOF,招商基金,20150527,股票型,被动指数型,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1,0.22,842.2,20210930,,,,-0.1153,0.152481067,0.749117301,-0.237491174,0.867953519,1.133356231,-0.023670672,4.29140013
510710.SH,上证50ETF博时,博时基金,20150527,股票型,被动指数型,上证50指数,0.3,0.1,5.88,20210930,,,,-0.2609,-0.033283723,0.304128761,-0.173857051,0.380554085,0.265662265,-0.066734077,0.25548343
164906.SZ,中概互联网LOF,交银施罗德基金,20150527,股票型,被动指数型,中证海外中国互联网指数收益率*95%+银行活期存款利率(税后)*5%,1.2,0.25,87.69,20210930,,,,-0.033,-0.034126163,0.492505353,-0.254662841,0.294736842,0.467110126,-0.465491184,0.061
160806.SZ,长盛中证800LOF,长盛基金,20150522,股票型,被动指数型,中证800指数收益率*95%+一年期银行定期存款利率(税后)*5%,1,0.22,1.54,20210930,,,,-0.226229508,-0.122881356,0.164251208,-0.230982019,0.430211906,0.39012778,0.084565345,0.310281268
162412.SZ,医疗基金LOF,华宝基金,20150521,股票型,被动指数型,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,0.5,0.1,41.24,20210930,,,,-0.4717,-0.254779481,-0.113538227,-0.115240888,0.499834441,0.80799234,-0.142444509,-0.2817627
161724.SZ,煤炭等权LOF,招商基金,20150520,股票型,被动指数型,中证煤炭等权指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1,0.22,27.41,20210930,,,,-0.2805,0.046699097,0.072633116,-0.320038475,0.155119169,0.296229338,0.365575578,0.12323196
161225.SZ,国投瑞盈LOF,国投瑞银基金,20150519,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,1.65,20210930,,,,-0.081,0.141240479,0.205282227,-0.266144969,0.674776519,0.502624676,0.272489081,1.97301141
160638.SZ,带路LOF,鹏华基金,20150518,股票型,被动指数型,中证一带一路主题指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,3.91,20210930,,,,-0.4042842,-0.101746084,0.041303276,-0.237039577,0.23065381,0.24015289,0.306254499,-0.1524674
163116.SZ,申万电子LOF,申万菱信基金,20150514,股票型,被动指数型,中证申万电子行业投资指数收益率*95%+银行同业存款利率*5%,0.5,0.1,3.04,20210930,,,,-0.2395,-0.144247206,0.222956361,-0.398251784,0.674106302,0.414168042,0.172481834,0.32978032
512510.SH,中证500指数ETF,华泰柏瑞基金,20150513,股票型,被动指数型,中证500指数,0.15,0.05,5.85,20210930,,,,-0.2447,-0.15927446,0.03496063,-0.317054617,0.314791513,0.310030918,0.22800576,-0.05051426
166105.SZ,信达鑫安LOF,信达澳银基金,20150507,债券型,债券型,中债总财富(总值)指数收益率*80%+沪深300指数收益率*15%+金融机构人民币活期存款基准利率(税后)*5%,0.6,0.2,7.04,20210930,,,,-0.01,-0.036363636,0.012591815,-0.045595855,0.115092291,0.104186952,0.068783069,0.212
160633.SZ,券商LOF,鹏华基金,20150506,股票型,被动指数型,中证全指证券公司指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,15.79,20210930,,,,-0.2777,-0.16018275,-0.096439169,-0.253379274,0.482074313,0.21905141,-0.026294165,-0.28008766
512500.SH,500ETF基金,华夏基金,20150505,股票型,被动指数型,中证500指数,0.5,0.1,56.97,20210930,,,,-0.2061,-0.164504346,0.008744158,-0.320531978,0.276861975,0.237294535,0.172039729,-0.15805381
162108.SZ,金鹰元盛债券LOF,金鹰基金,20150504,债券型,债券型,中国债券综合财富指数收益率,0.7,0.2,0.52,20210930,,,,0.079,0.007414272,-0.005519779,0.082331175,0.022378923,0.06666667,0.056423614,0.34792142
160632.SZ,酒LOF,鹏华基金,20150429,股票型,被动指数型,中证酒指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,61.36,20210930,,,,-0.1066,0.057197224,0.487347803,-0.237256157,0.836980693,1.179575387,-0.034354274,3.14672188
166012.SZ,中欧信用LOF,中欧基金,20150420,债券型,债券型,中债综合(全价)指数,0.5,0.1,0.17,20210930,,,,0.031963087,0.00463377,0.022096317,0.002851485,0.050196138,0.032116662,-0.089538009,0.048303607
160631.SZ,银行LOF基金,鹏华基金,20150417,股票型,被动指数型,中证银行指数收益率*95%+商业银行活期存款利率(税后)*5%,1,0.22,12.14,20210930,,,,-0.098,-0.019844789,0.152358331,-0.12425692,0.245120723,0.000698013,0,0.1130483
161722.SZ,招商丰泰LOF,招商基金,20150417,混合型,灵活配置型,中国人民银行公布金融机构人民币一年期存款基准利率+3%(单利年化),0.6,0.15,7.49,20210930,,,,0.038,0.039499037,0.089898054,-0.176870748,0.132231405,0.216240876,0.078019505,0.437
502048.SH,上证50LOF,易方达基金,20150415,股票型,被动指数型,上证50指数收益率*95%+活期存款利率(税后)*5%,1,0.2,2.15,20210930,,,,-0.2533,-0.025579215,0.272402419,-0.169762419,0.342073508,0.294512991,-0.056006244,0.2610192
165517.SZ,信诚双盈LOF,中信保诚基金,20150414,债券型,债券型,中证综合债指数收益率,0.7,0.2,25.42,20210930,,,,0.1,0.038636364,0.022932166,0.058002056,0.047405652,0.033333335,0.051843314,0.40584744
161224.SZ,国投新丝路LOF,国投瑞银基金,20150410,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25,1.02,20210930,,,,0.233,-0.007704785,-0.06906416,-0.197892888,0.373344451,0.683214686,0.047237162,1.21166897
166011.SZ,中欧盛世LOF,中欧基金,20150331,混合型,混合型,沪深300指数收益率*75%+中证全债指数收益率*25%,1.5,0.25,5.87,20210930,0.021,0.379040157,0.337571023,0.791005151,-0.111592055,0.164853501,-0.272503295,0.460015027,0.925723066,-0.063232744,5.68827275
161028.SZ,新能源车LOF,富国基金,20150330,股票型,被动指数型,中证新能源汽车指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.22,101.73,20210930,,,,0.0688,-0.192271707,0.039036256,-0.355064916,0.426255133,0.960557122,0.384542883,1.23970891
160221.SZ,有色金属LOF,国泰基金,20150330,股票型,被动指数型,国证有色金属行业指数收益率*95%+银行活期存款利率(税后)*5%,1,0.22,28.41,20210930,,,,-0.2275,-0.067961165,0.128176642,-0.388971147,0.232555794,0.366128089,0.377108646,0.15122303
161027.SZ,证券LOF,富国基金,20150327,股票型,被动指数型,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,1,0.22,20.7,20210930,,,,-0.2753,-0.165171795,-0.106115702,-0.226388147,0.460783821,0.175864193,-0.023767607,-0.29845404
162510.SZ,中小企业综指LOF,国联安基金,20150323,股票型,被动指数型,中小企业综合指数收益率*95%+活期存款利率(税后)*5%,0.75,0.22,0.06,20210930,,,,0.181712963,-0.126297747,0.000952861,-0.338727741,0.281242883,0.234042554,0.07894737,0.165819317
