ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
006652.OF,富国金融地产行业A,富国基金,20181227,混合型,混合型,中证金融地产行业指数收益率*80%+中债综合指数收益率*20%,1.5,0.25,吴畏 韩雪,0.82,20220930,,,,,,,-9.999999999998899e-05,0.3429,0.14647404870057346,-0.08547674720706687,-0.0879261363636363,0.2842
006072.OF,民生加银创新成长A,民生加银基金,20181226,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生综合指数收益率*10%,1.5,0.25,陈洁馨,0.45,20220930,,,,,,,-9.999999999998899e-05,0.27069999999999994,0.7988510269929961,-0.020386735497418932,-0.4044748124330118,0.3334999999999999
005934.OF,前海联合先进制造C,新疆前海联合基金,20181226,混合型,灵活配置型,申银万国制造业指数收益率*50%+中债综合全价指数收益率*50%,1.5,0.25,张勇 张志成,0.1,20220930,,,,,,,0.00039999999999995595,-0.000999900009999001,0.5706135521969772,0.1347283647718583,-0.15341992229373463,0.5074338199999999
006292.OF,易方达汇诚养老2043三年A,易方达基金,20181226,混合型,混合型,沪深300指数收益率*55%+中债新综合总财富指数收益率*40%+活期存款利率*5%,0.9,0.2,汪玲,5.26,20220930,,,,,,,0.0008999999999999009,0.10663601838896665,0.24645534182245116,0.06426604839878278,-0.12043025393151341,0.29200000000000004
005933.OF,前海联合先进制造A,新疆前海联合基金,20181226,混合型,灵活配置型,申银万国制造业指数收益率*50%+中债综合全价指数收益率*50%,1.5,0.25,张勇 张志成,0.95,20220930,,,,,,,0.0004999999999999449,0.0028994201159769292,0.5770112650782573,0.13928589038498004,-0.1500880836189993,0.5317421499999999
006080.OF,海富通电子信息传媒产业C,海富通基金,20181226,股票型,股票型,中证TMT产业主题指数收益率*70%+中证港股通TMT主题指数收益率*15%+上证国债指数收益率*15%,1.5,0.25,杨宁嘉 范庭芳,4.46,20220930,,,,,,,0.00019999999999997797,0.3711628837116288,0.6140888208269526,0.5127857594650762,-0.3003225421096643,1.3428
006081.OF,海富通电子信息传媒产业A,海富通基金,20181226,股票型,股票型,中证TMT产业主题指数收益率*70%+中证港股通TMT主题指数收益率*15%+上证国债指数收益率*15%,1.5,0.25,杨宁嘉 范庭芳,3.81,20220930,,,,,,,0.00029999999999996696,0.39506049395060494,0.6269352064220182,0.5247808273492226,-0.294703995839473,1.4411
006748.OF,富国中证价值ETF联接A,富国基金,20181225,股票型,被动指数型,中证国信价值指数收益率*95%+银行活期存款利率(税后)*5%,0.6,0.1,曹璐迪,1.05,20220930,,,,,,,0.0008999999999999009,0.20461815273890455,0.25184631980748473,0.24930399045472632,-0.09757521090889794,0.7008000000000001
006220.OF,工银上证50ETF联接A,工银瑞信基金,20181225,股票型,被动指数型,上证50指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.5,0.1,赵栩,0.38,20220930,,,,,,,0.00039999999999995595,0.29184163167366534,0.1816422877486262,-0.07957820277705001,-0.1679356720984843,0.1693
006034.OF,富国MSCI中国A股国际通增强,富国基金,20181225,股票型,增强指数型,MSCI中国A股国际通指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.15,徐幼华 方旻,2.0,20220930,,,,,,,0.0007999999999999119,0.34199740077976615,0.4269219308700834,0.1270164447924823,-0.1482304984250509,0.8388
006221.OF,工银上证50ETF联接C,工银瑞信基金,20181225,股票型,被动指数型,上证50指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.5,0.1,赵栩,0.51,20220930,,,,,,,0.00029999999999996696,0.28537146285371473,0.17868533644496304,-0.08183738120380155,-0.16999712478435877,0.15470000000000006
006154.OF,华安制造先锋A,华安基金,20181225,混合型,混合型,中证800指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,1.5,0.25,蒋璆,10.65,20220930,,,,,,,0.00029999999999996696,0.743125687431257,0.5350771525268169,0.664212847053548,-0.2723414765582899,2.2407
006298.OF,广发稳健养老目标一年A,广发基金,20181225,混合型,混合型,中证债券型基金指数收益率*70%+中证股票型基金指数收益率*25%+银行活期存款利率(税后)*5%,0.6,0.15,曹建文,2.39,20220930,,,,,,,0.0005999999999999339,0.08194347695691305,0.12365747909071614,0.03392749568168235,-0.03947697369001835,0.2077211000000001
006377.OF,广发趋势动力,广发基金,20181225,混合型,灵活配置型,沪深300指数收益率*65%+中证全债指数收益率*35%,1.5,0.25,蒋科,1.52,20220930,,,,,,,0.00039999999999995595,0.17686462707458514,0.45960411180018684,0.2608695652173914,-0.1360845681576883,0.8714999999999999
006642.OF,华泰保兴吉年利,华泰保兴基金,20181225,混合型,混合型,沪深300指数收益率*70%+中债总指数(全价)收益率*30%,0.7,0.1,尚烁徽,10.77,20220930,,,,,,,-0.009299999999999975,0.6137610034322631,0.6431660768401989,0.1626899417823512,-0.3882314397395344,0.8684009100000001
005834.OF,工银瑞信红利优享C,工银瑞信基金,20181225,混合型,灵活配置型,中债综合财富(总值)指数收益率*40%+恒生港股通高股息低波动指数收益率(经汇率调整后)*30%+沪深300红利指数收益率*30%,1.5,0.25,单文,0.04,20220930,,,,,,,0.00019999999999997797,0.12598740125987412,0.17103276796021655,0.07687725032228711,-0.24387929584404597,0.0737504
005833.OF,工银瑞信红利优享A,工银瑞信基金,20181225,混合型,灵活配置型,中债综合财富(总值)指数收益率*40%+恒生港股通高股息低波动指数收益率(经汇率调整后)*30%+沪深300红利指数收益率*30%,1.5,0.25,单文,0.53,20220930,,,,,,,0.00029999999999996696,0.13408659134086603,0.17571856815376458,0.0812074690663668,-0.2408362184965945,0.09455487000000007
006420.OF,人保优势产业C,人保资产,20181225,混合型,混合型,沪深300指数收益率*75%+中债综合(全价)指数收益率*25%,1.5,0.2,石晓冉,0.11,20220930,,,,,,,0.00029999999999996696,0.14267146570685868,0.39426021524192834,-0.09607781612802009,-0.28679533462926954,0.027300000000000102
006419.OF,人保优势产业A,人保资产,20181225,混合型,混合型,沪深300指数收益率*75%+中债综合(全价)指数收益率*25%,1.5,0.2,石晓冉,0.11,20220930,,,,,,,0.00039999999999995595,0.1487702459508099,0.4016536118363795,-0.09146227879540514,-0.28314652815746316,0.048899999999999944
006408.OF,汇添富消费升级A,汇添富基金,20181221,混合型,混合型,中证主要消费行业指数收益率*30%+中证可选消费行业指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,1.5,0.25,胡昕炜,48.1,20220930,,,,,,,0.00039999999999995595,0.41051789642071596,0.7692798412248371,-0.01574456151596504,-0.16611038749592955,1.0487000000000002
006425.OF,嘉合锦程价值精选C,嘉合基金,20181220,混合型,混合型,沪深300指数收益率*60%+中国债券总指数收益率*40%,1.2,0.25,李国林,1.06,20220930,,,,,,,0.00019999999999997797,0.18497053294670543,0.9018518549614791,0.1493184035697064,-0.22908459357957836,0.99698475
006424.OF,嘉合锦程价值精选A,嘉合基金,20181220,混合型,混合型,沪深300指数收益率*60%+中国债券总指数收益率*40%,1.2,0.25,李国林,1.47,20220930,,,,,,,0.00039999999999995595,0.19431594521643522,0.9170261593654182,0.1584793642058515,-0.22288808155585202,1.06181365
006551.OF,中庚价值领航,中庚基金,20181219,混合型,混合型,中证800指数收益率*50%+中证港股通综合指数(人民币)收益率*25%+上证国债指数收益率*25%,1.5,0.1,丘栋荣,118.19,20220930,,,,,,,0.0005999999999999339,0.296351824087956,0.2666923670007711,0.31943514517012594,0.048530700742722685,1.2729
006590.OF,南方新优享C,南方基金,20181218,混合型,灵活配置型,沪深300指数收益率*60%+上证国债指数收益率*40%,1.5,0.25,章晖,1.61,20220930,,,,,,,0.011599806669888846,0.3846153846153847,0.807798481711525,-0.06451612903225808,-0.31850642725974293,0.6143064282261962
006587.OF,南方优享分红C,南方基金,20181214,混合型,灵活配置型,沪深300指数收益率*60%+上证国债指数收益率*40%,1.5,0.25,李振兴 袁立,0.46,20220930,,,,,,,-0.005593240509341946,0.3658886894075404,0.47807761128636533,-0.10504028507723677,-0.09436352197949069,0.626979316910627
006297.OF,富国鑫旺稳健养老一年A,富国基金,20181213,混合型,混合型,中债综合全价指数收益率*80%+沪深300指数收益率*20%,1.0,0.2,张子炎,12.49,20220930,,,,,,,0.00019999999999997797,0.06299999999999994,0.07481098777046107,0.047438623788130456,-0.023963289442255065,0.1680464100000001
006568.OF,国联安行业领先,国联安基金,20181213,混合型,混合型,沪深300指数收益率*75%+上证国债指数收益率*25%,1.5,0.25,呼荣权 徐志华,1.3,20220930,,,,,,,0.00019999999999997797,0.07389261073892618,0.8150837988826815,0.1982661331691803,-0.14623913694935575,0.9943
006348.OF,银华盛利A,银华基金,20181213,混合型,混合型,中证800指数收益率*45%+中证全债指数收益率*40%+恒生指数收益率*15%,1.5,0.25,向伊达,12.76,20220930,,,,,,,-0.0013999999999999568,0.4569310897435897,0.7201979925752787,0.45284149948045704,-0.2289494677193079,1.803
006294.OF,万家稳健养老(FOF)A,万家基金,20181213,混合型,混合型,三年期银行定期存款利率*80%+中证800指数收益率*20%,0.9,0.2,徐朝贞,5.41,20220930,,,,,,,0.0013000000000000789,0.06653346653346676,0.10706257025103019,0.04374312547592866,-0.04993514915693912,0.17199999999999993
006305.OF,银华养老2035三年A,银华基金,20181213,混合型,混合型,中证全债指数收益率*60%+沪深300指数收益率*40%,0.9,0.2,熊侃 肖侃宁,2.56,20220930,,,,,,,0.0015000000000000568,0.12125449460647217,0.3368074113664706,0.04477910308522699,-0.14962688946999178,0.33329999999999993
006586.OF,南方安裕C,南方基金,20181211,混合型,混合型,上证国债指数收益率*85%+沪深300指数收益率*15%,1.0,0.2,林乐峰,12.04,20220930,,,,,,,-0.010422588592002938,0.1491405400229798,0.12808964233656434,0.05262471141042952,-0.037910846105199854,0.2991383740761797
006733.OF,博时创业板ETF联接C,博时基金,20181210,股票型,被动指数型,创业板指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,尹浩,3.61,20220930,,,,,,,-0.024224002947407397,0.39747098235349626,0.6321831318792626,0.1321418228455587,-0.26965101406906633,0.8408400110527767
006611.OF,人保中证500,人保资产,20181207,股票型,被动指数型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,0.45,0.1,石晓冉,0.39,20220930,,,,,,,-0.044499999999999984,0.26792255363683937,0.2494428394552208,0.1599392217744599,-0.17376694384326227,0.4507000000000001
006366.OF,兴业安保优选,兴业基金,20181207,混合型,混合型,中证国防安全指数收益率*60%+中债综合全价指数收益率*40%,1.5,0.2,刘方旭 廖欢欢,1.26,20220930,,,,,,,0.007800000000000029,0.40750297737197283,0.8468481173318293,0.15164935858277326,-0.344350881845909,0.9777
005848.OF,银华裕利,银华基金,20181207,混合型,混合型,中证全债指数收益率*40%+中证800指数收益率*30%+恒生指数收益率(使用估值汇率调整)*30%,1.5,0.25,和玮,0.55,20220930,,,,,,,-0.0014999999999999458,0.56739435209293,0.3712624584717609,0.12989796393793968,-0.2313719021896004,0.8640000000000001
006457.OF,平安估值优势A,平安基金,20181205,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*25%+恒生综合指数收益率*15%,0.8,0.12,韩克,0.01,20220930,,,,,,,0.001100000000000101,0.3293036267359378,0.28628335212326195,0.05813953488372088,-0.2770997846374731,0.30909999999999993
006458.OF,平安估值优势C,平安基金,20181205,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*25%+恒生综合指数收益率*15%,0.8,0.12,韩克,0.09,20220930,,,,,,,0.0004999999999999449,0.31327469012395054,0.29517430354696295,0.05494828396803004,-0.27502646092139715,0.3013999999999999
006430.OF,凯石澜龙头经济一年持有,凯石基金,20181205,混合型,混合型,沪深300指数收益率*60%+中债总全价指数收益率*40%,1.5,0.1,付柏瑞,1.74,20220930,,,,,,,-0.0014999999999999458,0.3508126489734602,0.47579861105215887,-0.03815261141020457,-0.35718352561571903,0.23073188999999994
006296.OF,鹏华养老2035三年A,鹏华基金,20181205,混合型,混合型,中证800指数收益率*60%+中证全债指数收益率*40%,0.6,0.15,孙博斐,2.92,20220930,,,,,,,0.00019999999999997797,0.11470000000000002,0.2571095361980802,0.005566259901520038,-0.1238379107231567,0.23459999999999992
006567.OF,中泰星元价值优选A,中泰资管,20181205,混合型,灵活配置型,中证800指数收益率*60%+中债综合指数收益率*40%,1.5,0.1,姜诚,46.48,20220930,,,,,,,-0.04049999999999998,0.3199583116206357,0.4178444532175287,0.2880213844183326,0.04457607332785679,1.416
006283.OF,鹏华美国房地产美元现汇,鹏华基金,20181204,混合型,混合型,人民币计价的MSCI美国REIT净总收益指数(MSCI US REIT Net Daily Total Return Index),1.5,0.3,朱庆恒,0.11,20220930,,,,,,,-0.08333333333333322,0.25788954198473285,-0.2404476345421172,0.2809917441211257,-0.16774191013311004,-0.07335499999999988
006302.OF,银华行业轮动,银华基金,20181203,混合型,混合型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,贲兴振,1.98,20220930,,,,,,,-0.0007000000000000339,0.5029600880704564,0.7016189335787133,-0.04410616563495801,-0.14577378624316392,1.0866265899999998
005965.OF,安信中证500指数增强A,安信基金,20181129,股票型,增强指数型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,0.8,0.1,徐黄玮 朱舟扬,0.1,20220930,,,,,,,0.0018000000000000238,0.3054418372441336,0.3289735352608231,0.19453237410071933,-0.17562033245001196,0.7110000000000001
005966.OF,安信中证500指数增强C,安信基金,20181129,股票型,增强指数型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,0.8,0.1,徐黄玮 朱舟扬,0.16,20220930,,,,,,,0.0014000000000000679,0.3001398322013583,0.3236536836444649,0.189727219965177,-0.17888677496463243,0.6832
006274.OF,圆信永丰医药健康,圆信永丰基金,20181129,混合型,混合型,中证医药卫生指数收益率*65%+上证国债指数收益率*35%,1.5,0.25,肖世源,0.16,20220930,,,,,,,0.0038000000000000256,0.24053407732164214,0.24891566265060225,-0.005530902308830112,0.004009571234559906,0.5525
005983.OF,上投摩根核心精选A,上投摩根基金,20181129,股票型,股票型,中证800指数收益率*85%+中债总指数收益率*15%,1.5,0.25,李博 赵隆隆,4.0,20220930,,,,,,,0.001100000000000101,0.31808191808191816,0.4915112930119752,0.39747954672493535,-0.33395149267299373,0.8317000000000001
006503.OF,财通集成电路产业C,财通基金,20181129,股票型,股票型,中证500指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,张胤 金梓才,0.45,20220930,,,,,,,0.0009999999999998899,0.3361974223199121,0.4192462987886945,0.10526315789473695,-0.26235759569092904,0.5475000000000001
006502.OF,财通集成电路产业A,财通基金,20181129,股票型,股票型,中证500指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,张胤 金梓才,0.72,20220930,,,,,,,0.0017000000000000348,0.346979530703944,0.43068939955522606,0.11414507772020734,-0.2564293354415663,0.5989
006697.OF,华宝中证银行ETF联接C,华宝基金,20181127,股票型,被动指数型,中证银行指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,胡洁,4.33,20220930,,,,,,,-0.06579999999999997,0.24395204453007907,0.0050770157473539424,-0.017208904109589047,-0.04782646572001041,0.09299999999999997
006524.OF,前海开源MSCI中国A股A,前海开源基金,20181127,股票型,被动指数型,MSCI中国A股指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.5,0.1,梁溥森,0.07,20220930,,,,,,,-0.010700000000000043,0.31526507278608973,0.3554993661669201,0.01262201919249443,-0.20293503308243813,0.4234355299999999
006525.OF,前海开源MSCI中国A股C,前海开源基金,20181127,股票型,被动指数型,MSCI中国A股指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.5,0.1,梁溥森,0.05,20220930,,,,,,,-0.010800000000000032,0.3126602932254804,0.35259334075030335,0.010554583225434514,-0.20449910188714718,0.41161523
006538.OF,东海核心价值,东海基金,20181123,混合型,混合型,沪深300指数收益率*75%+上证国债指数收益率*25%,1.5,0.2,杨红,0.19,20220930,,,,,,,0.0012000000000000899,0.16235388150664412,0.6172425648959945,0.11060324209407385,-0.2857484686064318,0.49249999999999994
006539.OF,南方优选价值C,南方基金,20181123,混合型,混合型,沪深300指数*80%+上证国债指数*20%,1.5,0.25,罗安安,0.15,20220930,,,,,,,-0.027203482045701874,0.5279642058165549,0.5498753806734992,-0.044375362026107604,-0.26859547940578354,0.6101893362350381
001678.OF,英大国企改革主题,英大基金,20181122,股票型,股票型,中证国企改革指数收益率*80%+中证全债指数收益率*20%,1.0,0.15,张媛 汤戈,1.55,20220930,,,,,,,0.011800000000000033,0.240229543880479,0.3357798165137615,0.1258072443860487,0.31495492444464307,1.4787579499999999
006342.OF,中金MSCI中国A股质量C,中金基金,20181122,股票型,被动指数型,MSCI中国A股国际质量指数收益率*95%+银行活期存款利率(税后)*5%,0.7,0.1,刘重晋 耿帅军,1.16,20220930,,,,,,,-0.01970000000000005,0.5998980112187658,0.7357684707082298,-0.042748540159388906,-0.2048724342988683,1.0724999999999998
006507.OF,前海开源裕泽定开,前海开源基金,20181122,混合型,混合型,中证开放式基金指数收益率*80%+中证全债指数收益率*20%,0.6,0.15,李赫 覃璇,0.59,20220930,,,,,,,0.0017000000000000348,0.08166117600079852,0.10530687586525159,0.02463259853039419,-0.04074647542987535,0.17710000000000004
006166.OF,建信中证1000指数增强C,建信基金,20181122,股票型,增强指数型,中证1000指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.2,叶乐天 赵云煜,1.9,20220930,,,,,,,0.0006999999999999229,0.3250890276806237,0.3381235298119459,0.31712352638169866,-0.13097551380730307,1.0309708299999998
006341.OF,中金MSCI中国A股质量A,中金基金,20181122,股票型,被动指数型,MSCI中国A股国际质量指数收益率*95%+银行活期存款利率(税后)*5%,0.7,0.1,刘重晋 耿帅军,2.52,20220930,,,,,,,-0.019499999999999962,0.6002447481133999,0.7401223553403008,-0.04035743060133299,-0.20286979087162268,1.0888
006165.OF,建信中证1000指数增强A,建信基金,20181122,股票型,增强指数型,中证1000指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.2,叶乐天 赵云煜,3.87,20220930,,,,,,,0.0032000000000000917,0.32748841706539056,0.3434182521919242,0.3224285528459849,-0.12744959263572175,1.0643924
006128.OF,银河和美生活A,银河基金,20181122,混合型,混合型,中证800指数收益率*70%+中证全债指数收益率*30%,1.5,0.25,郑巍山,6.02,20220930,,,,,,,0.006799999999999917,0.24446210390384424,0.26364942528735635,0.3568315330680312,-0.18919925512104285,0.7416
006268.OF,诺德量化核心C,诺德基金,20181122,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*40%,1.5,0.25,王恒楠,0.43,20220930,,,,,,,0.0008999999999999009,0.22465261317078056,0.5751388277272708,-0.05619134989419373,-0.33417619743428556,0.21305061000000003
006267.OF,诺德量化核心A,诺德基金,20181122,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*40%,1.5,0.25,王恒楠,1.18,20220930,,,,,,,0.001100000000000101,0.2259741906474821,0.5766703646833917,-0.05525788802640284,-0.33346699992869366,0.21816035
006541.OF,南方成份精选C,南方基金,20181120,混合型,混合型,沪深300指数*80%+上证国债指数*20%,1.5,0.25,黄春逢,0.11,20220930,,,,,,,-0.0872554204124801,0.5002172338884867,0.42487754609518286,-0.013882794371512602,-0.2560363986619336,0.43160787942887374
006373.OF,国富全球科技互联人民币,国海富兰克林基金,20181120,混合型,混合型,MSCI全球信息科技指数收益率*40%+中证海外中国互联网指数收益率*40%+人民币活期存款利率(税后)*20%,1.5,0.25,徐成 狄星华,0.54,20220930,,,,,,,0.020999999999999908,0.34446846138730597,0.5799473838059046,0.1485661424606846,-0.26461823453608246,0.8261000000000001
006374.OF,国富全球科技互联美元现汇,国海富兰克林基金,20181120,混合型,混合型,MSCI全球信息科技指数收益率*40%+中证海外中国互联网指数收益率*40%+人民币活期存款利率(税后)*20%,1.5,0.25,徐成 狄星华,0.02,20220930,,,,,,,0.043400000000000105,0.3127583886164791,0.673941702065329,0.17177108855442763,-0.32671197072660746,0.8031999999999999
006386.OF,华泰保兴研究智选C,华泰保兴基金,20181116,混合型,灵活配置型,沪深300指数收益率*55%+中债总指数(全价)收益率*45%,1.5,0.25,赵健,0.01,20220930,,,,,,,0.0014000000000000679,0.25337061819634454,0.75195219123506,-0.041524537226542924,-0.199107905475942,0.6878
006385.OF,华泰保兴研究智选A,华泰保兴基金,20181116,混合型,灵活配置型,沪深300指数收益率*55%+中债总指数(全价)收益率*45%,1.5,0.25,赵健,1.93,20220930,,,,,,,0.0017000000000000348,0.26260609086370434,0.7621984974298142,-0.035453035946685696,-0.19429581724282333,0.7317
006181.OF,格林伯锐A,格林基金,20181116,混合型,灵活配置型,中债综合全价指数收益率*50%+沪深300指数收益率*50%,1.2,0.1,刘冬 张洋,0.13,20220930,,,,,,,-0.0017000000000000348,-0.18725578599338738,0.31336291913214975,-0.03979725924535386,-0.24760508308895393,-0.23029999999999995
006182.OF,格林伯锐C,格林基金,20181116,混合型,灵活配置型,中债综合全价指数收益率*50%+沪深300指数收益率*50%,1.2,0.1,刘冬 张洋,0.14,20220930,,,,,,,-0.0018000000000000238,-0.1884769539078157,0.31127299666625524,-0.0425612052730698,-0.2487214791502753,-0.23609999999999998
006119.OF,银华中证央企结构调整ETF联接,银华基金,20181115,股票型,被动指数型,中证央企结构调整指数收益率*95%+银行活期存款利率(税后)*5%,0.45,0.1,周大鹏,0.13,20220930,,,,,,,0.0013000000000000789,-0.00729197882329446,0.14520024149728303,0.16914155170898879,-0.12595821433939575,0.16300000000000003
006299.OF,恒越核心精选A,恒越基金,20181115,混合型,混合型,沪深300指数收益率*55%+中债总全价指数收益率*25%+中证香港100指数收益率*20%,1.5,0.1,高楠,25.13,20220930,,,,,,,0.004899999999999904,0.09625721680270756,0.9306274402978298,0.3162919762957391,-0.30178297066495163,0.9541
005937.OF,工银瑞信精选金融地产A,工银瑞信基金,20181114,混合型,混合型,沪深300金融地产行业指数收益率*50%+中证香港上市可交易内地金融指数收益率*20%+中债综合财富(总值)指数收益率*20%+中证香港上市可交易内地地产指数收益率*10%,1.5,0.25,王君正 鄢耀,4.12,20220930,,,,,,,0.011300000000000088,0.29397804805695626,0.1266238728412043,0.007393339211829432,-0.12011850255857803,0.30679999999999996
006193.OF,鑫元核心资产A,鑫元基金,20181114,股票型,股票型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.0,0.25,林启姜 罗杰,0.11,20220930,,,,,,,-0.00660000000000005,0.13370277078085635,0.38748666903661566,0.03747117601844735,-0.14126072729517805,0.3909
005840.OF,富国产业驱动,富国基金,20181114,混合型,混合型,沪深300指数收益率*60%+上证国债指数收益率*40%,1.5,0.25,厉叶淼,5.63,20220930,,,,,,,0.0045999999999999375,0.443504230960677,0.9080689655172416,0.23381646004265008,-0.2702718537614249,1.491
005938.OF,工银瑞信精选金融地产C,工银瑞信基金,20181114,混合型,混合型,沪深300金融地产行业指数收益率*50%+中证香港上市可交易内地金融指数收益率*20%+中债综合财富(总值)指数收益率*20%+中证香港上市可交易内地地产指数收益率*10%,1.5,0.25,王君正 鄢耀,5.51,20220930,,,,,,,0.00029999999999996696,0.2878136559032291,0.12203074056823475,0.003390065033900584,-0.12356064262566369,0.2710999999999999
005939.OF,工银瑞信新能源汽车A,工银瑞信基金,20181114,混合型,混合型,中证新能源汽车指数收益率*80%+中债综合财富(总值)指数收益率*20%,1.5,0.25,杜洋,32.38,20220930,,,,,,,0.0012000000000000899,0.36656012784658404,1.0287238707791257,0.561191771445041,-0.3142797803110722,1.9714999999999998
006197.OF,华夏央企结构调整ETF联接C,华夏基金,20181114,股票型,被动指数型,中证央企结构调整指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,严筱娴,0.23,20220930,,,,,,,0.0032000000000000917,0.05514559234144409,0.14733957092902364,0.15790774299835253,-0.1493206231770648,0.19579999999999997
006439.OF,博时中证央企结构调整ETF联接C,博时基金,20181114,股票型,被动指数型,中证央企结构调整指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,赵云阳,0.13,20220930,,,,,,,-0.005299999999999971,0.057013574660633344,0.14364535768645362,0.15945766095491598,-0.1497955376999784,0.18510000000000004
006438.OF,博时中证央企结构调整ETF联接A,博时基金,20181114,股票型,被动指数型,中证央企结构调整指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,赵云阳,2.32,20220930,,,,,,,-0.0048000000000000265,0.059396984924623156,0.1483730196376054,0.1640644361833954,-0.14640550706124472,0.2028000000000001
006194.OF,鑫元核心资产C,鑫元基金,20181114,股票型,股票型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.0,0.25,林启姜 罗杰,0.01,20220930,,,,,,,-0.007600000000000051,0.1315179021684315,0.3760584722346022,0.02934317916828598,-0.14844880750110126,0.35319999999999996
005940.OF,工银瑞信新能源汽车C,工银瑞信基金,20181114,混合型,混合型,中证新能源汽车指数收益率*80%+中债综合财富(总值)指数收益率*20%,1.5,0.25,杜洋,26.29,20220930,,,,,,,-0.0022999999999999687,0.35271123584243746,1.0208950800237107,0.5549607684974701,-0.31702428672482896,1.8965
006196.OF,华夏央企结构调整ETF联接A,华夏基金,20181114,股票型,被动指数型,中证央企结构调整指数收益率*95%+银行活期存款利率(税后)*5%,0.15,0.05,严筱娴,2.35,20220930,,,,,,,0.0036000000000000476,0.05841890140564249,0.15079589337854374,0.16140121132754956,-0.14679351656095838,0.2107000000000001
006442.OF,东兴品牌精选C,东兴基金,20181114,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.1,孙继青,0.0,20220930,,,,,,,0.0022999999999999687,0.1314108960287367,0.4436960931299058,0.027491715062916602,-0.1878159272346789,0.36610265
004350.OF,汇丰晋信价值先锋A,汇丰晋信基金,20181114,股票型,股票型,中证800指数收益率*90%+同业存款利率(税后)*10%,1.5,0.25,吴培文,5.3,20220930,,,,,,,-0.007600000000000051,0.412114493045757,0.3841981300406823,0.3290192843147366,-0.16537296605237636,1.15125118
004840.OF,东兴品牌精选A,东兴基金,20181114,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.1,孙继青,0.01,20220930,,,,,,,0.01980000000000004,0.11199372364420894,0.4441144809947968,0.027123801057381176,-0.18781593248567618,0.3660092399999999
006278.OF,中金瑞和C,中金基金,20181113,混合型,灵活配置型,沪深300指数收益率*50%+中债综合财富(总值)指数收益率*40%+恒生指数收益率(使用估值汇率调整)*10%,0.5,0.15,邱延冰,0.14,20220930,,,,,,,0.0020999999999999908,0.03602794411177647,0.5275021674212504,0.14283912467679882,-0.2238163558106169,0.4066000000000001
006280.OF,中金瑞祥C,中金基金,20181113,混合型,灵活配置型,沪深300指数收益率*50%+中债综合财富(总值)指数收益率*50%,0.5,0.1,刘重晋,0.0,20220930,,,,,,,-0.0029000000000000137,0.046765471660324305,0.24595809815364023,-0.03601044226044221,-0.094305057745918,0.1371
006279.OF,中金瑞祥A,中金基金,20181113,混合型,灵活配置型,沪深300指数收益率*50%+中债综合财富(总值)指数收益率*50%,0.5,0.1,刘重晋,0.14,20220930,,,,,,,0.0017347100000000282,0.044109129473693484,0.24753344659929644,-0.034974744395368046,-0.09310812177539592,0.14363612999999997
006540.OF,南方绩优成长C,南方基金,20181113,混合型,混合型,沪深300指数*80%+上证国债指数*20%,1.5,0.25,史博 骆帅,0.27,20220930,,,,,,,-0.04047784736720011,0.5347516015955518,0.45141815389462064,-0.05529050970471456,-0.22420114411332084,0.5665096149385294
