ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
513900.SH,港股通100ETF,华安基金,中国农业银行,股票型,20180427,,20180525,20180409,,2.8498,0.6,0.1,,1.0,0.1,,中华交易服务港股通精选100指数收益率(经汇率调整),L,被动指数型,契约型开放式,,20180525,20180525,E
512280.SH,景顺MSCIA股ETF,景顺长城基金,中国农业银行,股票型,20180427,,20180525,20180410,,15.3401,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180525,20180525,E
512520.SH,MSCIETF,华泰柏瑞基金,中国建设银行,股票型,20180426,,20180518,20180330,,15.4706,0.15,0.05,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180518,20180518,E
512780.SH,京津冀ETF,广发基金,中国工商银行,股票型,20180419,,20180524,20180409,,2.8759,0.5,0.1,,1.0,0.1,,中证京津冀协同发展主题指数收益率,L,被动指数型,契约型开放式,,20180524,20180524,E
512180.SH,MSCIA股ETF基金,建信基金,中金公司,股票型,20180419,,20180521,20180330,,20.4605,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180521,20180521,E
501307.SH,银河高股息LOF,银河基金,北京银行,股票型,20180410,,20180425,20180226,,1.6495,0.5,0.18,,1.0,0.001,,中证沪港深高股息指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180425,20180425,E
512160.SH,MSCI中国A股ETF,南方基金,中国银行,股票型,20180403,,20180427,20180319,,13.0978,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数收益率,L,被动指数型,契约型开放式,,20180427,20180427,E
162416.SZ,香港本地LOF,华宝基金,中国银行,股票型,20180330,,20180418,20180205,,2.4697,0.75,0.15,,1.0,0.0001,,经人民币汇率调整的恒生香港35指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180418,20180418,E
510590.SH,平安中证500ETF,平安基金,平安银行,股票型,20180323,,20180504,20180305,,26.4888,0.5,0.1,,1.0,0.1,,中证500指数收益率,L,被动指数型,契约型开放式,,20180504,20180504,E
169106.SZ,东方红创优定开,东证资管,中国建设银行,混合型,20180322,,20180620,20180315,,19.8788,0.7,0.2,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20210322,20210322,E
511310.SH,10年国债ETF,富国基金,中国工商银行,债券型,20180319,,20180426,20180108,,2.403,0.25,0.05,,100.0,0.1,,中证10年期国债指数收益率,L,被动指数型,契约型开放式,,20180426,20180426,E
159954.SZ,H股ETF,南方基金,中国工商银行,股票型,20180208,,20180315,20171130,,3.9411,0.5,0.1,,1.0,0.1,,恒生中国企业指数收益率(估值汇率调整),L,被动指数型,契约型开放式,,20180315,20180315,E
159956.SZ,创业板ETF建信,建信基金,中国银河,股票型,20180206,,20180307,20180108,,3.5798,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20180307,20180307,E
501054.SH,东方红睿泽,东证资管,招商银行,混合型,20180131,,20181017,20180123,,71.0579,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20210201,20210201,E
163417.SZ,兴全合宜LOF,兴证全球基金,招商银行,混合型,20180123,,20180423,20180116,,326.9959,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20200213,20200213,E
510380.SH,国寿300ETF,国寿安保基金,中国农业银行,股票型,20180119,,20180207,20171013,,2.948,0.5,0.1,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20180207,20180207,E
512980.SH,传媒ETF,广发基金,中国工商银行,股票型,20171227,,20180119,20171127,,2.7472,0.5,0.1,,1.0,0.1,,中证传媒指数收益率,L,被动指数型,契约型开放式,,20180119,20180119,E
159958.SZ,创业板ETF工银,工银瑞信基金,中国银行,股票型,20171225,,20180119,20171121,,2.5181,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20180119,20180119,E
510390.SH,平安沪深300ETF,平安基金,中国工商银行,股票型,20171225,,20180126,20171204,,57.2306,0.5,0.1,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20180126,20180126,E
510800.SH,50ETF基金,建信基金,中国银河,股票型,20171222,,20180115,20171127,,2.1058,0.5,0.1,,1.0,0.1,,上证50指数收益率,L,被动指数型,契约型开放式,,20180115,20180115,E
501053.SH,东方红目标优选,东证资管,招商银行,混合型,20171218,,20180824,20171212,,9.9042,0.7,0.2,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20201218,20201218,E
161014.SZ,富国汇利定开,富国基金,中国农业银行,债券型,20171211,,20171218,20171211,,,0.5,0.15,,1.0,,,中债综合指数收益率,L,债券型,契约型开放式,,20191211,20191211,E
159957.SZ,创业板ETF华夏,华夏基金,中国银行,股票型,20171208,,20180104,20171103,,2.4778,0.5,0.1,,1.0,0.1,,创业板指数,L,被动指数型,契约型开放式,,20180104,20180104,E
501047.SH,证券公司LOF,汇添富基金,中信建投证券,股票型,20171204,,20180118,20171108,,0.925,0.5,0.1,,1.0,0.001,,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
501048.SH,证券公司LOFC,汇添富基金,中信建投证券,股票型,20171204,,20180118,20171108,,1.6284,0.5,0.1,,1.0,0.001,,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
501051.SH,圆信永丰汇利LOF,圆信永丰基金,兴业证券,混合型,20171130,,20180131,20171106,,17.7169,1.5,0.15,,1.0,0.01,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,混合型,契约型开放式,,20180131,20180131,E
501305.SH,港股高股息LOF,汇添富基金,中国工商银行,股票型,20171124,,20180118,20171106,,2.1688,0.75,0.1,,1.0,0.001,,中证港股通高股息投资指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
501306.SH,港股高股息LOFC,汇添富基金,中国工商银行,股票型,20171124,,20180118,20171106,,1.4317,0.75,0.1,,1.0,0.001,,中证港股通高股息投资指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20180118,20180118,E
160644.SZ,港美互联网LOF,鹏华基金,中国工商银行,股票型,20171116,,20171229,20171016,,2.5665,1.5,0.3,,1.0,0.001,,中证海外中国互联网指数(人民币计价)*95%+人民币活期存款利率(税后)*5%,L,股票型,契约型开放式,,20180102,20180102,E
501049.SH,东方红睿玺,东证资管,中国工商银行,混合型,20171115,,20180601,20171108,,19.7863,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20201116,20201116,E
166024.SZ,中欧恒利定开,中欧基金,招商银行,混合型,20171101,,20171206,20171024,,74.4059,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,混合型,契约型开放式,,20201102,20201102,E
160140.SZ,美国REIT精选LOF,南方基金,中国工商银行,股票型,20171026,,20171124,20170822,,0.86,0.8,0.25,,1.0,0.1,,道琼斯美国精选REIT指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171124,20171124,E
501046.SH,财通福鑫定开混合,财通基金,中国工商银行,混合型,20171023,,20171201,20170830,,4.34,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20190416,20190416,E
501040.SH,添富睿丰LOFC,汇添富基金,中国银行,混合型,20170929,,20180112,20170814,,1.0522,1.2,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20190329,20190329,E
501039.SH,添富睿丰LOF,汇添富基金,中国银行,混合型,20170929,,20180308,20170814,,2.276,1.2,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20190329,20190329,E
168002.SZ,国寿精选LOF,国寿安保基金,广发银行,混合型,20170927,,20171023,20170807,,2.1108,0.6,0.1,,1.0,0.001,,沪深300指数收益率*50%+中债综合(全价)指数收益率*50%,L,灵活配置型,契约型开放式,,20181008,20181008,E
501303.SH,恒生中型股LOF,广发基金,中国银行,股票型,20170921,,20171025,20170807,,2.2188,0.5,0.1,,1.0,0.001,,人民币计价的恒生综合中型股指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20171025,20171025,E
501043.SH,沪深300LOF,汇添富基金,中金公司,股票型,20170906,,20171009,20170828,,2.1586,0.5,0.1,,1.0,0.001,,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
501045.SH,沪深300LOFC,汇添富基金,中金公司,股票型,20170906,,20171009,20170828,,2.9697,0.5,0.1,,1.0,0.001,,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
512200.SH,房地产ETF,南方基金,中国工商银行,股票型,20170825,,20170925,20170526,,2.7038,0.5,0.1,,1.0,0.1,,中证全指房地产指数收益率,L,被动指数型,契约型开放式,,20170925,20170925,E
501038.SH,银华明择,银华基金,中国建设银行,混合型,20170811,,20171124,20170710,,10.8926,1.5,0.25,,1.0,0.001,,沪深300指数收益率*55%+中国债券总指数收益率*45%,L,混合型,契约型开放式,,20190211,20190211,E
511670.SH,华泰天天金ETF,华泰证券资管,中国建设银行,货币市场型,20170811,,20170828,20170803,,74.3103,0.2,0.09,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20170828,20170828,E
160924.SZ,恒生指数LOF,大成基金,中国工商银行,股票型,20170810,,20170828,20170707,,3.089,1.0,0.2,,1.0,0.0001,,恒生指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170828,20170828,E
501037.SH,中证500LOFC,汇添富基金,招商证券,股票型,20170810,,20171009,20170726,,3.8889,0.5,0.1,,1.0,0.001,,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
501036.SH,中证500LOF,汇添富基金,招商证券,股票型,20170810,,20171009,20170726,,3.4691,0.5,0.1,,1.0,0.001,,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,E
511260.SH,十年国债ETF,国泰基金,中国建设银行,债券型,20170804,,20170824,20170717,,2.1865,0.3,0.1,,1.0,0.1,,上证10年期国债指数收益率,L,被动指数型,契约型开放式,,20170824,20170824,E
511620.SH,货币基金ETF,国泰基金,中国建设银行,货币市场型,20170804,,20170907,20170717,,3.9207,0.28,0.09,,100.0,0.1,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20170907,20170907,E
512400.SH,有色金属ETF,南方基金,中国工商银行,股票型,20170803,,20170901,20170601,,4.4754,0.5,0.1,,1.0,0.1,,中证申万有色金属指数收益率,L,被动指数型,契约型开放式,,20170901,20170901,E
166023.SZ,中欧瑞丰LOF,中欧基金,招商银行,混合型,20170731,,20170915,20170717,,11.642,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20200803,20200803,E
512570.SH,证券ETF易方达,易方达基金,招商银行,股票型,20170727,,20170811,20170615,,3.5281,0.5,0.1,,1.0,0.1,,中证全指证券公司指数,L,被动指数型,契约型开放式,,20170811,20170811,E
501302.SH,恒生指数基金LOF,南方基金,中国工商银行,股票型,20170721,,20170815,20170417,,2.4453,0.5,0.1,,1.0,0.1,,经估值汇率调整的恒生指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170815,20170815,E
161038.SZ,成长LOF,富国基金,中国建设银行,混合型,20170721,,20170818,20170526,,6.3237,0.9,0.25,,1.0,0.001,,中证500指数收益率*47.5%+创业板指数收益率*47.5%+银行活期存款利率(税后)*5%,L,混合型,契约型开放式,,20170818,20170818,E
512800.SH,银行ETF,华宝基金,中国银行,股票型,20170718,,20170803,20170525,,5.3114,0.5,0.1,,1.0,0.1,,中证银行指数,L,被动指数型,契约型开放式,,20170803,20170803,E
159955.SZ,创业板ETF嘉实,嘉实基金,中国银行,股票型,20170714,,20170823,20170503,,2.5663,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20170823,20170823,E
512560.SH,军工ETF易方达,易方达基金,招商银行,股票型,20170714,,20170728,20170609,,3.1556,0.5,0.1,,1.0,0.1,,中证军工指数,L,被动指数型,契约型开放式,,20170728,20170728,E
512550.SH,A50ETF基金,嘉实基金,中国银行,股票型,20170703,,20170807,20170329,,4.0191,0.5,0.1,,1.0,0.1,,富时中国A50指数收益率,L,被动指数型,契约型开放式,,20170807,20170807,E
161715.SZ,大宗商品LOF,招商基金,中国工商银行,股票型,20170629,,20170714,20170629,,2.0117,0.75,0.15,,1.0,,,中证大宗商品股票指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170714,20170714,E
512700.SH,银行ETF基金,南方基金,中国工商银行,股票型,20170628,,20170726,20170524,,3.4378,0.5,0.1,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20170726,20170726,E
161130.SZ,纳斯达克100LOF,易方达基金,中国建设银行,股票型,20170623,,20170714,20170502,,3.2774,0.8,0.25,,1.0,0.001,,纳斯达克100指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170714,20170714,E
160643.SZ,空天军工LOF,鹏华基金,中国工商银行,股票型,20170613,,20170620,20170505,,2.7226,1.0,0.15,,1.0,0.1,,中证空天一体军工指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170620,20170620,E
159951.SZ,中关村ETF,嘉实基金,中国工商银行,股票型,20170607,,20170710,20170515,,3.4682,0.5,0.1,,1.0,0.1,,中关村A股指数收益率,L,被动指数型,契约型开放式,,20170710,20170710,E
160324.SZ,华夏磐晟LOF,华夏基金,中国银行,混合型,20170531,,20170808,20170417,,3.6576,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20181130,20181130,E
163111.SZ,申万中小LOF,申万菱信基金,中国农业银行,股票型,20170509,,20170526,20170509,,2.2389,1.0,0.22,,1.0,,,中小企业100指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20170510,20170510,E
501016.SH,券商基金LOF,国泰基金,中国建设银行,股票型,20170427,,20170519,20170324,,2.324,0.5,0.15,,1.0,0.01,,中证申万证券行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170519,20170519,E
166402.SZ,基本面100LOF,浦银安盛基金,招商证券,股票型,20170427,,20170609,20170322,,3.4463,1.0,0.22,,1.0,0.01,,中证锐联沪港深基本面100指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170609,20170609,E
161037.SZ,高端制造LOF,富国基金,中国建设银行,股票型,20170427,,20170511,20170327,,2.815,1.2,0.2,,1.0,0.001,,中证高端制造主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170511,20170511,E
167003.SZ,鼎弘LOF,平安基金,中国工商银行,混合型,20170426,,20170606,20170223,,2.027,1.2,0.25,,1.0,0.0001,,中证综合债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20181026,20181026,E
159952.SZ,创业板ETF广发,广发基金,中国工商银行,股票型,20170425,,20170519,20170322,,4.0448,0.15,0.05,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20170519,20170519,E
501301.SH,香港大盘LOF,华宝基金,招商证券,股票型,20170420,,20170508,20170320,,3.1144,0.75,0.15,,1.0,0.01,,经人民币汇率调整的恒生中国(香港上市)25指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170508,20170508,E
160723.SZ,嘉实原油LOF,嘉实基金,中国银行,股票型,20170420,,20170505,20170315,,3.1042,1.0,0.28,,1.0,0.001,,WTI原油价格收益率*100%,L,股票型,契约型开放式,,20170428,20170428,E
161631.SZ,人工智能LOF,融通基金,中国建设银行,股票型,20170410,,20170419,20170103,,2.0511,0.8,0.15,,1.0,0.001,,中证人工智能主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170419,20170419,E
501019.SH,军工基金LOF,国泰基金,中国建设银行,股票型,20170329,,20170421,20170310,,2.681,0.5,0.15,,1.0,0.01,,国证航天军工指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170421,20170421,E
511770.SH,金鹰增益货币ETF,金鹰基金,招商证券,货币市场型,20170320,,20170410,20170306,,14.9345,0.28,0.08,,100.0,0.1,,七天通知存款利率(税后),L,货币型,契约型开放式,,20170410,20170410,E
161036.SZ,娱乐增强LOF,富国基金,中国银行,股票型,20170313,,20170324,20170208,,5.6673,1.2,0.25,,1.0,0.001,,中证娱乐主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170324,20170324,E
512900.SH,证券ETF基金,南方基金,中国银行,股票型,20170310,,20170331,20170126,,11.9711,0.5,0.1,,1.0,0.1,,中证全指证券公司指数收益率,L,被动指数型,契约型开放式,,20170331,20170331,E
164509.SZ,国富恒利债券LOF,国海富兰克林基金,中国银行,债券型,20170310,,20170407,20170310,,1.6855,0.3,0.1,,1.0,,,中债综合指数(全价),L,债券型,契约型开放式,,20170315,20170315,E
501027.SH,国泰融信LOF,国泰基金,中国银行,混合型,20170302,,20170601,20161201,,4.1153,0.9,0.25,,1.0,0.01,,沪深300指数收益率*60%+中证综合债指数收益率*40%,L,灵活配置型,契约型开放式,,20180905,20180905,E
162719.SZ,石油LOF,广发基金,中国银行,股票型,20170228,,20170317,20170116,,2.2691,1.0,0.3,,1.0,0.001,,人民币计价的道琼斯美国石油开发与生产指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20170317,20170317,E
512580.SH,碳中和龙头ETF,广发基金,中国银行,股票型,20170125,,20170228,20161219,,6.7887,0.5,0.1,,1.0,0.1,,中证环保产业指数收益率,L,被动指数型,契约型开放式,,20170228,20170228,E
501032.SH,财通福盛混合LOF,财通基金,中国工商银行,混合型,20170125,,20170421,20161219,,5.1721,1.5,0.25,,1.0,0.1,,沪深300指数收益率*70%+中债综合全价指数收益率*30%,L,混合型,契约型开放式,,20180716,20180716,E
161233.SZ,国投瑞泰LOF,国投瑞银基金,中国工商银行,混合型,20170123,,20170227,20161226,,9.6049,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20180802,20180802,E
501029.SH,红利基金LOF,华宝基金,中国银行,股票型,20170118,,20170213,20161201,,4.0232,0.75,0.15,,1.0,0.01,,标普中国A股红利机会指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170213,20170213,E
513050.SH,中概互联网ETF,易方达基金,招商银行,股票型,20170104,,20170118,20161212,,3.0143,0.6,0.25,,1.0,0.1,,中证海外中国互联网50指数,L,被动指数型,契约型开放式,,20170118,20170118,E
168401.SZ,红土创新精选LOF,红土创新基金,中国工商银行,混合型,20161230,,20170703,20161125,,2.1052,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,,20190103,20190103,E
501012.SH,中药基金LOFC,汇添富基金,中国建设银行,股票型,20161229,,20170220,20161128,,1.552,0.75,0.1,,1.0,0.01,,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501031.SH,环境治理LOFC,汇添富基金,中国工商银行,股票型,20161229,,20170220,20161128,,0.7582,1.0,0.1,,1.0,0.01,,中证环境治理指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501011.SH,中药基金LOF,汇添富基金,中国建设银行,股票型,20161229,,20170220,20161128,,1.2071,0.75,0.1,,1.0,0.01,,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501030.SH,环境治理LOF,汇添富基金,中国工商银行,股票型,20161229,,20170220,20161128,,2.7212,1.0,0.1,,1.0,0.01,,中证环境治理指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
511650.SH,华夏快线ETF,华夏基金,招商证券,货币市场型,20161229,,20170116,20161212,,41.3103,0.3,0.08,,100.0,0.1,,七天通知存款利率(税后),L,货币型,契约型开放式,,20170116,20170116,E
160323.SZ,华夏磐泰LOF,华夏基金,中国工商银行,混合型,20161226,,20170315,20161123,,2.3543,1.0,0.2,,1.0,0.1,,上证国债指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20180626,20180626,E
501009.SH,生物科技LOF,汇添富基金,中国建设银行,股票型,20161222,,20170220,20161128,,1.6499,0.75,0.1,,1.0,0.01,,中证生物科技主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501007.SH,互联网医疗LOF,汇添富基金,中国工商银行,股票型,20161222,,20170220,20161128,,1.2946,0.75,0.1,,1.0,0.01,,中证互联网医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501008.SH,互联网医疗LOFC,汇添富基金,中国工商银行,股票型,20161222,,20170220,20161128,,0.9665,0.75,0.1,,1.0,0.01,,中证互联网医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501010.SH,生物科技LOFC,汇添富基金,中国建设银行,股票型,20161222,,20170220,20161128,,0.6987,0.75,0.1,,1.0,0.01,,中证生物科技主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
168301.SZ,东海祥龙LOF,东海基金,中国工商银行,混合型,20161221,,20170227,20161116,,8.6306,1.5,0.25,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20180703,20180703,E
162717.SZ,再融资LOF,广发基金,中国工商银行,混合型,20161219,,20161229,20161107,,3.1785,0.6,0.2,,1.0,0.001,,中证800指数收益率*55%+中证全债指数收益率*45%,L,灵活配置型,契约型开放式,,20180329,20180301,E
161129.SZ,原油LOF易方达,易方达基金,招商银行,另类投资型,20161219,,20170215,20161205,,0.6784,1.0,0.25,,1.0,0.001,,标普高盛原油商品指数(S&P GSCI Crude Oil Index ER)收益率,L,原油主题基金,契约型开放式,,20170215,20170215,E
161128.SZ,标普信息科技LOF,易方达基金,中国建设银行,股票型,20161213,,20161227,20161128,,3.5819,0.8,0.25,,1.0,0.001,,标普500信息科技指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161227,20161227,E
161127.SZ,标普生物科技LOF,易方达基金,中国建设银行,股票型,20161213,,20161227,20161128,,3.9018,0.8,0.25,,1.0,0.001,,标普生物科技精选行业指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161227,20161227,E
161626.SZ,融通通福LOF,融通基金,中国工商银行,债券型,20161213,,20170110,20161213,,2.5228,0.7,0.2,,1.0,,,中债综合(全价)指数收益率,L,债券型,契约型开放式,,20161228,20161228,E
169201.SZ,浙商鼎盈LOF,浙商资管,中国工商银行,混合型,20161207,,20170316,20161025,,2.2736,1.5,0.25,,1.0,0.1,,沪深300指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,,20180607,20180607,E
161125.SZ,标普500LOF,易方达基金,中国建设银行,股票型,20161202,,20161214,20161114,,6.932,0.8,0.25,,1.0,0.001,,标普500指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161214,20161214,E
160922.SZ,恒生中小LOF,大成基金,中国农业银行,股票型,20161202,,20161212,20161107,,7.8837,1.0,0.25,,1.0,0.0001,,恒生综合中小型股指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161208,20161208,E
161126.SZ,标普医疗保健LOF,易方达基金,中国建设银行,股票型,20161128,,20161214,20161114,,2.1717,0.8,0.25,,1.0,0.001,,标普500医疗保健等权重指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161214,20161214,E
501300.SH,美元债LOF,海富通基金,中国银行,债券型,20161128,,20170216,20161114,,1.3975,0.9,0.25,,1.0,0.001,,巴克莱资本美国综合债券指数收益率*90%+商业银行活期存款基准利率(税后)*10%,L,债券型,契约型开放式,,20170216,20170216,E
511950.SH,添利货币ETF,广发基金,中国工商银行,货币市场型,20161122,,20161219,20161109,,5.1963,0.15,0.06,,100.0,0.1,,人民币活期存款利率(税后),L,货币型,契约型开放式,,20161219,20161219,E
501028.SH,财通福瑞混合LOF,财通基金,中国工商银行,混合型,20161122,,20170220,20161017,,30.8238,1.5,0.25,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,混合型,契约型开放式,,20180511,20180511,E
161035.SZ,医药增强LOF,富国基金,交通银行,股票型,20161111,,20161125,20161010,,3.1957,1.2,0.2,,1.0,0.01,,中证医药主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20161125,20161125,E
160322.SZ,港股精选LOF,华夏基金,中国建设银行,股票型,20161111,,20170724,20161010,,3.7896,1.5,0.25,,1.0,0.1,,恒生综合指数收益率*90%+同期人民币活期存款利率*10%,L,股票型,契约型开放式,,20170105,20170105,E
160223.SZ,创业板LOF,国泰基金,中国建设银行,股票型,20161111,,20161128,20160928,,2.2575,0.5,0.15,,1.0,0.01,,创业板指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161128,20161128,E
501025.SH,港股通银行LOF,鹏华基金,中国建设银行,股票型,20161110,,20161124,20161010,,2.5224,0.75,0.15,,1.0,0.1,,中证香港银行投资指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161124,20161124,E
164703.SZ,汇添富纯债LOF,汇添富基金,中国工商银行,债券型,20161107,,20161202,20161107,,3.3281,0.3,0.1,,1.0,,,中债综合指数,L,债券型,契约型开放式,,20161110,20161110,E
161124.SZ,港股小盘LOF,易方达基金,招商银行,股票型,20161102,,20161110,20161017,,3.9932,0.8,0.25,,1.0,0.001,,恒生综合小型股指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161110,20161110,E
501050.SH,50AHLOF,华夏基金,中国建设银行,股票型,20161027,,20161128,20160919,,6.8225,0.5,0.1,,1.0,0.1,,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161128,20161128,E
501022.SH,银华鑫盛LOF,银华基金,中国工商银行,混合型,20161014,,20161110,20160824,,11.0571,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中国债券总指数收益率*50%,L,灵活配置型,契约型开放式,,20181015,20181015,E
